model,operation,feature,pixel4|gpu|float,pixel4|gpu|kernel,s10|gpu|float,s10|gpu|kernel,mi8se|gpu|float,mi8se|gpu|kernel,a03s|gpu|float,a03s|gpu|kernel,iphone7|gpu|float,iphone7|gpu|kernel,iphonexs|gpu|float,iphonexs|gpu|kernel
mobilenetv3_small_w3d4,CONV_2D,"{'Input_shape': '14', 'Input_channel': 40, 'Output_shape': '14', 'Stride': '1', 'Kernel': '1', 'Filter': '112', 'Group': '1', 'FLOPS': '1756160'}",16.3328,convolution_2d_80_linked_:_hard_swish_81,21.505,convolution_2d_80_linked_:_hard_swish_81,42.3936,convolution_2d_80_linked_:_hard_swish_81,124.554,convolution_2d_80_linked_:_hard_swish_81,24.793,convolution_2d_80_linked_:_hard_swish_81,9.465,convolution_2d_80_linked_:_hard_swish_81
mobilenetv3_small_w3d4,DEPTHWISE_CONV_2D,"{'Input_shape': '18', 'Input_channel': 112, 'Output_shape': '14', 'Stride': '1', 'Kernel': '5', 'Filter': '1', 'Group': '1', 'FLOPS': '1097600'}",27.072,depthwise_convolution_83_linked_:_hard_swish_84,44.518,depthwise_convolution_83_linked_:_hard_swish_84,79.296,depthwise_convolution_83_linked_:_hard_swish_84,293.164,depthwise_convolution_83_linked_:_hard_swish_84,46.699,depthwise_convolution_83_linked_:_hard_swish_84,23.336,depthwise_convolution_83_linked_:_hard_swish_84
mobilenetv3_small_w3d4,MEAN,"{'Input_shape': '14', 'Input_channel': 112, 'Output_shape': '112', 'Stride': '-', 'Kernel': '1', 'Filter': '-', 'Group': '-', 'FLOPS': '21952'}",9.9456,mean_85,17.808,mean_85,22.4256,mean_85,96.113,mean_85,12.746,mean_85,8.641,mean_85
mobilenetv3_small_w3d4,CONV_2D,"{'Input_shape': '1', 'Input_channel': 112, 'Output_shape': '1', 'Stride': '1', 'Kernel': '1', 'Filter': '32', 'Group': '1', 'FLOPS': '7168'}",9.5616,fully_connected_86_linked_:_relu_87,16.46,fully_connected_86_linked_:_relu_87,11.2128,fully_connected_86_linked_:_relu_87,45.832,fully_connected_86_linked_:_relu_87,10.852,fully_connected_86_linked_:_relu_87,6.781,fully_connected_86_linked_:_relu_87
mobilenetv3_small_w3d4,CONV_2D,"{'Input_shape': '1', 'Input_channel': 32, 'Output_shape': '1', 'Stride': '1', 'Kernel': '1', 'Filter': '112', 'Group': '1', 'FLOPS': '7168'}",6.3104,fully_connected_88_linked_:_relu_89_linked_:_mul_90,13.964,fully_connected_88_linked_:_relu_89_linked_:_mul_90,7.9872,fully_connected_88_linked_:_relu_89_linked_:_mul_90,46.851,fully_connected_88_linked_:_relu_89_linked_:_mul_90,9.926,fully_connected_88_linked_:_relu_89_linked_:_mul_90,6.156,fully_connected_88_linked_:_relu_89_linked_:_mul_90
mobilenetv3_small_w3d4,CONV_2D,"{'Input_shape': '14', 'Input_channel': 112, 'Output_shape': '14', 'Stride': '1', 'Kernel': '1', 'Filter': '40', 'Group': '1', 'FLOPS': '1756160'}",23.0912,convolution_2d_92_linked_:_add_93,28.177,convolution_2d_92_linked_:_add_93,42.624,convolution_2d_92_linked_:_add_93,134.742,convolution_2d_92_linked_:_add_93,22.59,convolution_2d_92_linked_:_add_93,13.422,convolution_2d_92_linked_:_add_93
mobilenetv3_small_w3d4,CONV_2D,"{'Input_shape': '14', 'Input_channel': 40, 'Output_shape': '14', 'Stride': '1', 'Kernel': '1', 'Filter': '216', 'Group': '1', 'FLOPS': '3386880'}",22.2976,convolution_2d_94_linked_:_hard_swish_95,24.486,convolution_2d_94_linked_:_hard_swish_95,53.6448,convolution_2d_94_linked_:_hard_swish_95,222.554,convolution_2d_94_linked_:_hard_swish_95,34.316,convolution_2d_94_linked_:_hard_swish_95,12.262,convolution_2d_94_linked_:_hard_swish_95
mobilenetv3_small_w3d4,DEPTHWISE_CONV_2D,"{'Input_shape': '18', 'Input_channel': 216, 'Output_shape': '7', 'Stride': '2', 'Kernel': '5', 'Filter': '1', 'Group': '1', 'FLOPS': '529200'}",24.0896,depthwise_convolution_97_linked_:_hard_swish_98,24.564,depthwise_convolution_97_linked_:_hard_swish_98,64.7552,depthwise_convolution_97_linked_:_hard_swish_98,216.191,depthwise_convolution_97_linked_:_hard_swish_98,27.871,depthwise_convolution_97_linked_:_hard_swish_98,14.883,depthwise_convolution_97_linked_:_hard_swish_98
mobilenetv3_small_w3d4,MEAN,"{'Input_shape': '7', 'Input_channel': 216, 'Output_shape': '216', 'Stride': '-', 'Kernel': '1', 'Filter': '-', 'Group': '-', 'FLOPS': '10584'}",14.336,mean_99,16.7,mean_99,34.0224,mean_99,73.984,mean_99,10.793,mean_99,7.512,mean_99
mobilenetv3_small_w3d4,CONV_2D,"{'Input_shape': '1', 'Input_channel': 216, 'Output_shape': '1', 'Stride': '1', 'Kernel': '1', 'Filter': '56', 'Group': '1', 'FLOPS': '24192'}",14.9376,fully_connected_100_linked_:_relu_101,18.429,fully_connected_100_linked_:_relu_101,18.6496,fully_connected_100_linked_:_relu_101,54.777,fully_connected_100_linked_:_relu_101,13.598,fully_connected_100_linked_:_relu_101,8.859,fully_connected_100_linked_:_relu_101
mobilenetv3_small_w3d4,CONV_2D,"{'Input_shape': '1', 'Input_channel': 56, 'Output_shape': '1', 'Stride': '1', 'Kernel': '1', 'Filter': '216', 'Group': '1', 'FLOPS': '24192'}",8.1152,fully_connected_102_linked_:_relu_103_linked_:_mul_104,15.416,fully_connected_102_linked_:_relu_103_linked_:_mul_104,11.0208,fully_connected_102_linked_:_relu_103_linked_:_mul_104,43.242,fully_connected_102_linked_:_relu_103_linked_:_mul_104,10.387,fully_connected_102_linked_:_relu_103_linked_:_mul_104,6.34,fully_connected_102_linked_:_relu_103_linked_:_mul_104
mobilenetv3_small_w3d4,CONV_2D,"{'Input_shape': '7', 'Input_channel': 216, 'Output_shape': '7', 'Stride': '1', 'Kernel': '1', 'Filter': '72', 'Group': '1', 'FLOPS': '1524096'}",37.4784,convolution_2d_106,38.087,convolution_2d_106,53.4528,convolution_2d_106,121.844,convolution_2d_106,23.07,convolution_2d_106,13.676,convolution_2d_106
mobilenetv3_small_w3d4,CONV_2D,"{'Input_shape': '7', 'Input_channel': 72, 'Output_shape': '7', 'Stride': '1', 'Kernel': '1', 'Filter': '432', 'Group': '1', 'FLOPS': '3048192'}",24.384,convolution_2d_107_linked_:_hard_swish_108,34.452,convolution_2d_107_linked_:_hard_swish_108,68.3904,convolution_2d_107_linked_:_hard_swish_108,167.566,convolution_2d_107_linked_:_hard_swish_108,30.738,convolution_2d_107_linked_:_hard_swish_108,13.019,convolution_2d_107_linked_:_hard_swish_108
mobilenetv3_small_w3d4,DEPTHWISE_CONV_2D,"{'Input_shape': '11', 'Input_channel': 432, 'Output_shape': '7', 'Stride': '1', 'Kernel': '5', 'Filter': '1', 'Group': '1', 'FLOPS': '1058400'}",28.9152,depthwise_convolution_110_linked_:_hard_swish_111,28.984,depthwise_convolution_110_linked_:_hard_swish_111,78.656,depthwise_convolution_110_linked_:_hard_swish_111,337.246,depthwise_convolution_110_linked_:_hard_swish_111,45.789,depthwise_convolution_110_linked_:_hard_swish_111,21.074,depthwise_convolution_110_linked_:_hard_swish_111
mobilenetv3_small_w3d4,MEAN,"{'Input_shape': '7', 'Input_channel': 432, 'Output_shape': '432', 'Stride': '-', 'Kernel': '1', 'Filter': '-', 'Group': '-', 'FLOPS': '21168'}",14.6816,mean_112,17.615,mean_112,35.1488,mean_112,91.074,mean_112,13.176,mean_112,8.078,mean_112
mobilenetv3_small_w3d4,CONV_2D,"{'Input_shape': '1', 'Input_channel': 432, 'Output_shape': '1', 'Stride': '1', 'Kernel': '1', 'Filter': '112', 'Group': '1', 'FLOPS': '96768'}",30.336,fully_connected_113_linked_:_relu_114,29.622,fully_connected_113_linked_:_relu_114,38.592,fully_connected_113_linked_:_relu_114,96.789,fully_connected_113_linked_:_relu_114,17.957,fully_connected_113_linked_:_relu_114,11.379,fully_connected_113_linked_:_relu_114
mobilenetv3_small_w3d4,CONV_2D,"{'Input_shape': '1', 'Input_channel': 112, 'Output_shape': '1', 'Stride': '1', 'Kernel': '1', 'Filter': '432', 'Group': '1', 'FLOPS': '96768'}",12.8,fully_connected_115_linked_:_relu_116_linked_:_mul_117,21.062,fully_connected_115_linked_:_relu_116_linked_:_mul_117,17.3952,fully_connected_115_linked_:_relu_116_linked_:_mul_117,63.828,fully_connected_115_linked_:_relu_116_linked_:_mul_117,11.922,fully_connected_115_linked_:_relu_116_linked_:_mul_117,6.91,fully_connected_115_linked_:_relu_116_linked_:_mul_117
mobilenetv3_small_w3d4,CONV_2D,"{'Input_shape': '7', 'Input_channel': 432, 'Output_shape': '7', 'Stride': '1', 'Kernel': '1', 'Filter': '72', 'Group': '1', 'FLOPS': '3048192'}",70.8224,convolution_2d_119_linked_:_add_120,69.32,convolution_2d_119_linked_:_add_120,101.0688,convolution_2d_119_linked_:_add_120,251.488,convolution_2d_119_linked_:_add_120,33.402,convolution_2d_119_linked_:_add_120,18.582,convolution_2d_119_linked_:_add_120
mobilenetv3_small_w3d4,CONV_2D,"{'Input_shape': '7', 'Input_channel': 72, 'Output_shape': '7', 'Stride': '1', 'Kernel': '1', 'Filter': '432', 'Group': '1', 'FLOPS': '3048192'}",25.3056,convolution_2d_121_linked_:_hard_swish_122,34.696,convolution_2d_121_linked_:_hard_swish_122,70.528,convolution_2d_121_linked_:_hard_swish_122,179.508,convolution_2d_121_linked_:_hard_swish_122,31.664,convolution_2d_121_linked_:_hard_swish_122,12.93,convolution_2d_121_linked_:_hard_swish_122
mobilenetv3_small_w3d4,DEPTHWISE_CONV_2D,"{'Input_shape': '11', 'Input_channel': 432, 'Output_shape': '7', 'Stride': '1', 'Kernel': '5', 'Filter': '1', 'Group': '1', 'FLOPS': '1058400'}",28.992,depthwise_convolution_124_linked_:_hard_swish_125,26.8,depthwise_convolution_124_linked_:_hard_swish_125,78.8224,depthwise_convolution_124_linked_:_hard_swish_125,334.012,depthwise_convolution_124_linked_:_hard_swish_125,47.457,depthwise_convolution_124_linked_:_hard_swish_125,20.684,depthwise_convolution_124_linked_:_hard_swish_125
mobilenetv3_small_w3d4,MEAN,"{'Input_shape': '7', 'Input_channel': 432, 'Output_shape': '432', 'Stride': '-', 'Kernel': '1', 'Filter': '-', 'Group': '-', 'FLOPS': '21168'}",14.6304,mean_126,25.095,mean_126,35.6736,mean_126,78.457,mean_126,13.996,mean_126,7.942,mean_126
mobilenetv3_small_w3d4,CONV_2D,"{'Input_shape': '1', 'Input_channel': 432, 'Output_shape': '1', 'Stride': '1', 'Kernel': '1', 'Filter': '112', 'Group': '1', 'FLOPS': '96768'}",31.5008,fully_connected_127_linked_:_relu_128,29.153,fully_connected_127_linked_:_relu_128,39.2192,fully_connected_127_linked_:_relu_128,91.816,fully_connected_127_linked_:_relu_128,19.379,fully_connected_127_linked_:_relu_128,11.266,fully_connected_127_linked_:_relu_128
mobilenetv3_small_w3d4,CONV_2D,"{'Input_shape': '1', 'Input_channel': 112, 'Output_shape': '1', 'Stride': '1', 'Kernel': '1', 'Filter': '432', 'Group': '1', 'FLOPS': '96768'}",12.6848,fully_connected_129_linked_:_relu_130_linked_:_mul_131,21.091,fully_connected_129_linked_:_relu_130_linked_:_mul_131,17.3056,fully_connected_129_linked_:_relu_130_linked_:_mul_131,67.551,fully_connected_129_linked_:_relu_130_linked_:_mul_131,13.187,fully_connected_129_linked_:_relu_130_linked_:_mul_131,7.172,fully_connected_129_linked_:_relu_130_linked_:_mul_131
mobilenetv3_small_w3d4,CONV_2D,"{'Input_shape': '7', 'Input_channel': 432, 'Output_shape': '7', 'Stride': '1', 'Kernel': '1', 'Filter': '72', 'Group': '1', 'FLOPS': '3048192'}",68.7232,convolution_2d_133_linked_:_add_134,70.894,convolution_2d_133_linked_:_add_134,98.4832,convolution_2d_133_linked_:_add_134,248.828,convolution_2d_133_linked_:_add_134,35.473,convolution_2d_133_linked_:_add_134,18.668,convolution_2d_133_linked_:_add_134
mobilenetv3_small_w3d4,CONV_2D,"{'Input_shape': '7', 'Input_channel': 72, 'Output_shape': '7', 'Stride': '1', 'Kernel': '1', 'Filter': '576', 'Group': '1', 'FLOPS': '4064256'}",31.2832,convolution_2d_135_linked_:_hard_swish_136,35.016,convolution_2d_135_linked_:_hard_swish_136,90.1248,convolution_2d_135_linked_:_hard_swish_136,242.211,convolution_2d_135_linked_:_hard_swish_136,40.481,convolution_2d_135_linked_:_hard_swish_136,14.805,convolution_2d_135_linked_:_hard_swish_136
mobilenetv3_small_w3d4,AVERAGE_POOL_2D,"{'Input_shape': '7', 'Input_channel': 576, 'Output_shape': '1', 'Stride': '1', 'Kernel': '7', 'Filter': '-', 'Group': '-', 'FLOPS': '28224'}",13.8624,mean_137,16.797,mean_137,34.2784,mean_137,83.766,mean_137,13.652,mean_137,8.746,mean_137
mobilenetv3_small_w3d4,CONV_2D,"{'Input_shape': '1', 'Input_channel': 576, 'Output_shape': '1', 'Stride': '1', 'Kernel': '1', 'Filter': '1280', 'Group': '1', 'FLOPS': '1474560'}",55.232,fully_connected_138_linked_:_hard_swish_139,296.044,fully_connected_138_linked_:_hard_swish_139,166.144,fully_connected_138_linked_:_hard_swish_139,383.062,fully_connected_138_linked_:_hard_swish_139,81.324,fully_connected_138_linked_:_hard_swish_139,36.086,fully_connected_138_linked_:_hard_swish_139
mobilenetv3_small_w3d4,CONV_2D,"{'Input_shape': '1', 'Input_channel': 1280, 'Output_shape': '1', 'Stride': '1', 'Kernel': '1', 'Filter': '1000', 'Group': '1', 'FLOPS': '2560000'}",105.152,fully_connected_140,255.207,fully_connected_140,297.5232,fully_connected_140,656.906,fully_connected_140,111.832,fully_connected_140,54.469,fully_connected_140
mobilenetv3_small_w1,CONV_2D,"{'Input_shape': '224', 'Input_channel': 3, 'Output_shape': '112', 'Stride': '2', 'Kernel': '3', 'Filter': '16', 'Group': '1', 'FLOPS': '10838016'}",35.7376,convolution_2d_0_linked_:_hard_swish_1,70.231,convolution_2d_0_linked_:_hard_swish_1,114.688,convolution_2d_0_linked_:_hard_swish_1,653.77,convolution_2d_0_linked_:_hard_swish_1,84.875,convolution_2d_0_linked_:_hard_swish_1,38.719,convolution_2d_0_linked_:_hard_swish_1
mobilenetv3_small_w1,DEPTHWISE_CONV_2D,"{'Input_shape': '114', 'Input_channel': 16, 'Output_shape': '56', 'Stride': '2', 'Kernel': '3', 'Filter': '1', 'Group': '1', 'FLOPS': '903168'}",30.9632,depthwise_convolution_3_linked_:_relu_4,24.569,depthwise_convolution_3_linked_:_relu_4,92.8768,depthwise_convolution_3_linked_:_relu_4,324.98,depthwise_convolution_3_linked_:_relu_4,29.035,depthwise_convolution_3_linked_:_relu_4,17.406,depthwise_convolution_3_linked_:_relu_4
mobilenetv3_small_w1,MEAN,"{'Input_shape': '56', 'Input_channel': 16, 'Output_shape': '16', 'Stride': '-', 'Kernel': '1', 'Filter': '-', 'Group': '-', 'FLOPS': '50176'}",13.7088,mean_5,45.995,mean_5,25.3312,mean_5,107.023,mean_5,15.52,mean_5,11.461,mean_5
mobilenetv3_small_w1,CONV_2D,"{'Input_shape': '1', 'Input_channel': 16, 'Output_shape': '1', 'Stride': '1', 'Kernel': '1', 'Filter': '8', 'Group': '1', 'FLOPS': '256'}",5.0304,fully_connected_6_linked_:_relu_7,10.0,fully_connected_6_linked_:_relu_7,6.1056,fully_connected_6_linked_:_relu_7,59.645,fully_connected_6_linked_:_relu_7,9.035,fully_connected_6_linked_:_relu_7,5.723,fully_connected_6_linked_:_relu_7
mobilenetv3_small_w1,CONV_2D,"{'Input_shape': '1', 'Input_channel': 8, 'Output_shape': '1', 'Stride': '1', 'Kernel': '1', 'Filter': '16', 'Group': '1', 'FLOPS': '256'}",4.16,fully_connected_8_linked_:_relu_9_linked_:_mul_10,10.879,fully_connected_8_linked_:_relu_9_linked_:_mul_10,5.4272,fully_connected_8_linked_:_relu_9_linked_:_mul_10,52.48,fully_connected_8_linked_:_relu_9_linked_:_mul_10,9.035,fully_connected_8_linked_:_relu_9_linked_:_mul_10,5.812,fully_connected_8_linked_:_relu_9_linked_:_mul_10
mobilenetv3_small_w1,CONV_2D,"{'Input_shape': '56', 'Input_channel': 16, 'Output_shape': '56', 'Stride': '1', 'Kernel': '1', 'Filter': '16', 'Group': '1', 'FLOPS': '1605632'}",8.4096,convolution_2d_12,18.478,convolution_2d_12,24.6656,convolution_2d_12,147.344,convolution_2d_12,17.258,convolution_2d_12,9.133,convolution_2d_12
mobilenetv3_small_w1,CONV_2D,"{'Input_shape': '56', 'Input_channel': 16, 'Output_shape': '56', 'Stride': '1', 'Kernel': '1', 'Filter': '72', 'Group': '1', 'FLOPS': '7225344'}",38.208,convolution_2d_13_linked_:_relu_14,49.351,convolution_2d_13_linked_:_relu_14,112.6784,convolution_2d_13_linked_:_relu_14,481.566,convolution_2d_13_linked_:_relu_14,50.105,convolution_2d_13_linked_:_relu_14,25.145,convolution_2d_13_linked_:_relu_14
mobilenetv3_small_w1,DEPTHWISE_CONV_2D,"{'Input_shape': '58', 'Input_channel': 72, 'Output_shape': '28', 'Stride': '2', 'Kernel': '3', 'Filter': '1', 'Group': '1', 'FLOPS': '1016064'}",33.3568,depthwise_convolution_16_linked_:_relu_17,32.269,depthwise_convolution_16_linked_:_relu_17,109.6832,depthwise_convolution_16_linked_:_relu_17,387.906,depthwise_convolution_16_linked_:_relu_17,36.891,depthwise_convolution_16_linked_:_relu_17,19.187,depthwise_convolution_16_linked_:_relu_17
mobilenetv3_small_w1,CONV_2D,"{'Input_shape': '28', 'Input_channel': 72, 'Output_shape': '28', 'Stride': '1', 'Kernel': '1', 'Filter': '24', 'Group': '1', 'FLOPS': '2709504'}",13.7344,convolution_2d_18,26.373,convolution_2d_18,30.7712,convolution_2d_18,176.816,convolution_2d_18,24.043,convolution_2d_18,11.457,convolution_2d_18
mobilenetv3_small_w1,CONV_2D,"{'Input_shape': '28', 'Input_channel': 24, 'Output_shape': '28', 'Stride': '1', 'Kernel': '1', 'Filter': '88', 'Group': '1', 'FLOPS': '3311616'}",24.768,convolution_2d_19_linked_:_relu_20,29.802,convolution_2d_19_linked_:_relu_20,60.2624,convolution_2d_19_linked_:_relu_20,223.699,convolution_2d_19_linked_:_relu_20,30.492,convolution_2d_19_linked_:_relu_20,13.059,convolution_2d_19_linked_:_relu_20
mobilenetv3_small_w1,DEPTHWISE_CONV_2D,"{'Input_shape': '30', 'Input_channel': 88, 'Output_shape': '28', 'Stride': '1', 'Kernel': '3', 'Filter': '1', 'Group': '1', 'FLOPS': '1241856'}",25.024,depthwise_convolution_22_linked_:_relu_23,27.4,depthwise_convolution_22_linked_:_relu_23,89.3312,depthwise_convolution_22_linked_:_relu_23,236.531,depthwise_convolution_22_linked_:_relu_23,35.09,depthwise_convolution_22_linked_:_relu_23,13.207,depthwise_convolution_22_linked_:_relu_23
mobilenetv3_small_w1,CONV_2D,"{'Input_shape': '28', 'Input_channel': 88, 'Output_shape': '28', 'Stride': '1', 'Kernel': '1', 'Filter': '24', 'Group': '1', 'FLOPS': '3311616'}",28.2752,convolution_2d_24_linked_:_add_25,29.448,convolution_2d_24_linked_:_add_25,59.968,convolution_2d_24_linked_:_add_25,210.473,convolution_2d_24_linked_:_add_25,27.867,convolution_2d_24_linked_:_add_25,13.738,convolution_2d_24_linked_:_add_25
mobilenetv3_small_w1,CONV_2D,"{'Input_shape': '28', 'Input_channel': 24, 'Output_shape': '28', 'Stride': '1', 'Kernel': '1', 'Filter': '96', 'Group': '1', 'FLOPS': '3612672'}",25.3696,convolution_2d_26_linked_:_hard_swish_27,31.49,convolution_2d_26_linked_:_hard_swish_27,64.0384,convolution_2d_26_linked_:_hard_swish_27,223.199,convolution_2d_26_linked_:_hard_swish_27,31.945,convolution_2d_26_linked_:_hard_swish_27,13.535,convolution_2d_26_linked_:_hard_swish_27
mobilenetv3_small_w1,DEPTHWISE_CONV_2D,"{'Input_shape': '32', 'Input_channel': 96, 'Output_shape': '14', 'Stride': '2', 'Kernel': '5', 'Filter': '1', 'Group': '1', 'FLOPS': '940800'}",33.1264,depthwise_convolution_29_linked_:_hard_swish_30,28.412,depthwise_convolution_29_linked_:_hard_swish_30,100.3136,depthwise_convolution_29_linked_:_hard_swish_30,320.773,depthwise_convolution_29_linked_:_hard_swish_30,41.027,depthwise_convolution_29_linked_:_hard_swish_30,24.414,depthwise_convolution_29_linked_:_hard_swish_30
mobilenetv3_small_w1,MEAN,"{'Input_shape': '14', 'Input_channel': 96, 'Output_shape': '96', 'Stride': '-', 'Kernel': '1', 'Filter': '-', 'Group': '-', 'FLOPS': '18816'}",9.0368,mean_31,15.801,mean_31,20.288,mean_31,82.086,mean_31,11.617,mean_31,8.27,mean_31
mobilenetv3_small_w1,CONV_2D,"{'Input_shape': '1', 'Input_channel': 96, 'Output_shape': '1', 'Stride': '1', 'Kernel': '1', 'Filter': '24', 'Group': '1', 'FLOPS': '4608'}",8.0384,fully_connected_32_linked_:_relu_33,12.012,fully_connected_32_linked_:_relu_33,10.3936,fully_connected_32_linked_:_relu_33,47.195,fully_connected_32_linked_:_relu_33,10.332,fully_connected_32_linked_:_relu_33,6.613,fully_connected_32_linked_:_relu_33
mobilenetv3_small_w1,CONV_2D,"{'Input_shape': '1', 'Input_channel': 24, 'Output_shape': '1', 'Stride': '1', 'Kernel': '1', 'Filter': '96', 'Group': '1', 'FLOPS': '4608'}",6.0544,fully_connected_34_linked_:_relu_35_linked_:_mul_36,10.316,fully_connected_34_linked_:_relu_35_linked_:_mul_36,7.9744,fully_connected_34_linked_:_relu_35_linked_:_mul_36,47.309,fully_connected_34_linked_:_relu_35_linked_:_mul_36,9.215,fully_connected_34_linked_:_relu_35_linked_:_mul_36,5.617,fully_connected_34_linked_:_relu_35_linked_:_mul_36
mobilenetv3_small_w1,CONV_2D,"{'Input_shape': '14', 'Input_channel': 96, 'Output_shape': '14', 'Stride': '1', 'Kernel': '1', 'Filter': '40', 'Group': '1', 'FLOPS': '1505280'}",19.0592,convolution_2d_38,22.328,convolution_2d_38,35.52,convolution_2d_38,108.891,convolution_2d_38,20.594,convolution_2d_38,11.274,convolution_2d_38
mobilenetv3_small_w1,CONV_2D,"{'Input_shape': '14', 'Input_channel': 40, 'Output_shape': '14', 'Stride': '1', 'Kernel': '1', 'Filter': '240', 'Group': '1', 'FLOPS': '3763200'}",23.04,convolution_2d_39_linked_:_hard_swish_40,26.314,convolution_2d_39_linked_:_hard_swish_40,65.7024,convolution_2d_39_linked_:_hard_swish_40,220.594,convolution_2d_39_linked_:_hard_swish_40,35.969,convolution_2d_39_linked_:_hard_swish_40,12.777,convolution_2d_39_linked_:_hard_swish_40
mobilenetv3_small_w1,DEPTHWISE_CONV_2D,"{'Input_shape': '18', 'Input_channel': 240, 'Output_shape': '14', 'Stride': '1', 'Kernel': '5', 'Filter': '1', 'Group': '1', 'FLOPS': '2352000'}",46.3232,depthwise_convolution_42_linked_:_hard_swish_43,52.558,depthwise_convolution_42_linked_:_hard_swish_43,159.2448,depthwise_convolution_42_linked_:_hard_swish_43,573.293,depthwise_convolution_42_linked_:_hard_swish_43,85.59,depthwise_convolution_42_linked_:_hard_swish_43,38.305,depthwise_convolution_42_linked_:_hard_swish_43
