model,flops,size,pixel4|1large|float|mean,pixel4|1large|float|std,pixel4|1med|float|mean,pixel4|1med|float|std,pixel4|2med|float|mean,pixel4|2med|float|std,pixel4|3med|float|mean,pixel4|3med|float|std,pixel4|1large1med|float|mean,pixel4|1large1med|float|std,pixel4|1small|float|mean,pixel4|1small|float|std,pixel4|2small|float|mean,pixel4|2small|float|std,pixel4|3small|float|mean,pixel4|3small|float|std,pixel4|4small|float|mean,pixel4|4small|float|std,pixel4|gpu|float|mean,pixel4|gpu|float|std,s10|1large|float|mean,s10|1large|float|std,s10|2large|float|mean,s10|2large|float|std,s10|1med|float|mean,s10|1med|float|std,s10|2med|float|mean,s10|2med|float|std,s10|1large2med|float|mean,s10|1large2med|float|std,s10|1small|float|mean,s10|1small|float|std,s10|2small|float|mean,s10|2small|float|std,s10|3small|float|mean,s10|3small|float|std,s10|4small|float|mean,s10|4small|float|std,s10|gpu|float|mean,s10|gpu|float|std,onefusion|1large|float|mean,onefusion|1large|float|std,onefusion|2large|float|mean,onefusion|2large|float|std,onefusion|1small|float|mean,onefusion|1small|float|std,onefusion|2small|float|mean,onefusion|2small|float|std,onefusion|3small|float|mean,onefusion|3small|float|std,onefusion|4small|float|mean,onefusion|4small|float|std,onefusion|gpu|float|mean,onefusion|gpu|float|std,a03s|1large|float|mean,a03s|1large|float|std,a03s|2large|float|mean,a03s|2large|float|std,a03s|3large|float|mean,a03s|3large|float|std,a03s|4large|float|mean,a03s|4large|float|std,a03s|1small|float|mean,a03s|1small|float|std,a03s|2small|float|mean,a03s|2small|float|std,a03s|3small|float|mean,a03s|3small|float|std,a03s|4small|float|mean,a03s|4small|float|std,iphone7|1large|float|mean,iphone7|1large|float|std,iphone7|2large|float|mean,iphone7|2large|float|std,iphonexs|1large|float|mean,iphonexs|1large|float|std,iphonexs|2large|float|mean,iphonexs|2large|float|std,iphonexs|1small|float|mean,iphonexs|1small|float|std,iphonexs|2small|float|mean,iphonexs|2small|float|std,iphonexs|3small|float|mean,iphonexs|3small|float|std,iphonexs|4small|float|mean,iphonexs|4small|float|std,iphonexs|gpu|float|mean,iphonexs|gpu|float|std,pixel4|1large|quant|mean,pixel4|1large|quant|std,pixel4|1med|quant|mean,pixel4|1med|quant|std,pixel4|2med|quant|mean,pixel4|2med|quant|std,pixel4|3med|quant|mean,pixel4|3med|quant|std,pixel4|1large1med|quant|mean,pixel4|1large1med|quant|std,pixel4|1small|quant|mean,pixel4|1small|quant|std,pixel4|2small|quant|mean,pixel4|2small|quant|std,pixel4|3small|quant|mean,pixel4|3small|quant|std,pixel4|4small|quant|mean,pixel4|4small|quant|std,s10|1large|quant|mean,s10|1large|quant|std,s10|2large|quant|mean,s10|2large|quant|std,s10|1med|quant|mean,s10|1med|quant|std,s10|2med|quant|mean,s10|2med|quant|std,s10|1large2med|quant|mean,s10|1large2med|quant|std,s10|1small|quant|mean,s10|1small|quant|std,s10|2small|quant|mean,s10|2small|quant|std,s10|3small|quant|mean,s10|3small|quant|std,s10|4small|quant|mean,s10|4small|quant|std,onefusion|1large|quant|mean,onefusion|1large|quant|std,onefusion|2large|quant|mean,onefusion|2large|quant|std,onefusion|1small|quant|mean,onefusion|1small|quant|std,onefusion|2small|quant|mean,onefusion|2small|quant|std,onefusion|3small|quant|mean,onefusion|3small|quant|std,onefusion|4small|quant|mean,onefusion|4small|quant|std,a03s|1large|quant|mean,a03s|1large|quant|std,a03s|2large|quant|mean,a03s|2large|quant|std,a03s|3large|quant|mean,a03s|3large|quant|std,a03s|4large|quant|mean,a03s|4large|quant|std,a03s|1small|quant|mean,a03s|1small|quant|std,a03s|2small|quant|mean,a03s|2small|quant|std,a03s|3small|quant|mean,a03s|3small|quant|std,a03s|4small|quant|mean,a03s|4small|quant|std,iphone7|1large|quant|mean,iphone7|1large|quant|std,iphone7|2large|quant|mean,iphone7|2large|quant|std,iphonexs|1large|quant|mean,iphonexs|1large|quant|std,iphonexs|2large|quant|mean,iphonexs|2large|quant|std,iphonexs|1small|quant|mean,iphonexs|1small|quant|std,iphonexs|2small|quant|mean,iphonexs|2small|quant|std,iphonexs|3small|quant|mean,iphonexs|3small|quant|std,iphonexs|4small|quant|mean,iphonexs|4small|quant|std
NAS374,791661522,8745849,163067.72,371.394724787523,188936.96,648.3002687027054,100014.92,1471.544003283626,74396.84,350.8660918356175,95134.64,972.8162367066043,928924.2727272727,20076.00312490199,445088.8695652174,3481.577944407788,305114.28,1425.759236898012,310868.8181818182,27142.13216927172,100703.36,899.3994298419362,140578.56,1941.261982937903,85528.76,1336.878791214821,289414.32,335.1034132920762,169645.4,747.1631147212769,106164.92,519.2600057774525,1909448.333333333,17345.3417537838,668466.8666666667,19360.39083925965,354355.04,2271.429038821156,307702.64,22179.04207648293,60380.72000000001,289.1888130616397,380344.08,1932.899726731835,212466.32,2832.160019772894,1208873.333333333,41777.3484611511,545701.5263157894,9521.749902023046,352852.72,2168.037444695086,275085.56,1671.504450009033,284004.84,375.8606124615879,1647837.142857143,1889.321225699206,891716.1666666666,2650.953816815542,612126.2941176471,2466.931715707874,473404.4545454545,4512.213856223741,1843520.0,3797.613285560638,988691.5454545454,4048.691671136971,676591.0,4157.667102274223,572004.8888888889,8702.269811752749,199748.0,4753.29,129672.0,2321.96,98323.1,518.333,59317.7,941.949,506065.0,4509.52,301700.0,20643.4,202903.0,4629.21,174939.0,18607.3,5051.764594000001,82.87350575246778,225171.28,313.8340351204758,250747.32,419.7724831381876,129153.6,235.6212214551143,87837.52,161.769248004681,120606.88,255.837967471601,991344.5454545454,5953.495220359464,490698.9047619047,1258.086222526365,309839.56,545.1140856738156,230138.0,1471.805184119148,163741.76,592.9040583433376,93835.16,1693.039365874285,355089.72,206.1124974376857,188945.76,911.546697871261,107812.16,886.9788128247484,1787003.333333333,107179.276863062,680854.8666666667,16905.9322758479,426527.875,9321.380053906985,287583.48,19273.65900314727,389465.72,2421.937001988285,202172.36,389.6447489701356,1371856.25,23378.1302382697,554983.6842105263,5188.118146329844,357069.0,2577.942264675452,269252.64,1600.258676089588,1538512.857142857,494.4178188453939,742999.6428571428,511.2193556506216,479678.0476190476,432.0701526141852,341560.36,1167.165005644018,1812561.666666667,750.9420010153174,877071.0833333334,405.5965685122212,563181.4444444445,1161.520565763413,419887.375,3189.649730149325,157686.0,2367.53,90140.3,2115.49,87092.6,74.5874,54475.4,2401.85,471383.0,14380.3,263962.0,3350.07,168207.0,4209.98,129021.0,4569.99
NAS375,2204020880,18837985,106395.52,236.7753568258319,125021.76,493.0308128301921,70070.2,335.5009388958547,59026.36,362.2934589528218,66139.6,603.4314542680055,777685.9230769231,18999.30239392018,348814.0,13631.53071081894,228637.96,3605.610256031564,239448.3809523809,18698.93370903473,122529.16,601.8410341610149,79374.68,1101.206491807962,48394.2,540.1479797240752,211661.64,205.4672489717035,118284.28,607.6456546376351,67095.2,1206.023283357332,991231.8181818182,49684.69229380995,507449.0,20536.44349443204,329090.28,19975.49607197779,255197.32,23170.9718962671,80958.12,378.9211928620514,226029.88,920.2589339962965,128747.36,623.4543691401961,1052244.0,6075.475619241673,478857.1428571428,4214.104189795143,318919.36,3556.710647550627,253934.56,2258.854578409155,351135.4000000001,306.4138482510214,1047059.0,2847.147519887229,561794.0555555555,1981.137621340668,396446.8,1008.983884905998,306184.16,1560.533874800544,1132452.222222222,1073.672594186036,598298.4117647059,1611.331384430225,420402.75,1666.911696571437,341222.24,4861.009354280241,79430.8,331.061,57762.8,3085.07,57730.1,99.5494,34383.8,1170.45,298779.0,2991.46,161384.0,1828.97,115851.0,2733.18,99119.6,3381.17,11881.562507,11.59905777152175,112994.08,164.5478459293831,133637.32,482.6232253010624,67094.84,39.78912414215723,44961.6,70.37499555950252,62023.4,29.59459410095026,273766.68,820.2940799493801,142200.16,666.6520339727466,94873.84,788.2858709884379,71484.52,311.3720758192681,71653.96,52.53682898691165,37126.44,803.1714178181392,147186.36,141.6968256525177,75149.12,93.40891606265431,39191.12,133.6901851296497,331441.16,4177.416490416056,169456.32,7405.27393535175,107067.52,2599.923846884751,91053.48,15543.22226340472,155298.32,354.5969791185481,79308.88,116.8483872374797,351029.76,4960.955426366982,181659.16,935.094206163208,123197.08,969.6989190465255,93949.68,982.0146524365103,244179.28,186.7377883557584,128370.6,178.7160876921829,88895.48,217.9660744244388,68537.44,153.8711356947755,304854.56,301.3525616284023,159102.44,183.0969317055859,109661.56,161.8789869007093,84633.52,295.4285185962926,59142.9,510.411,32374.8,801.118,47981.4,80.3522,25790.3,44.9778,236233.0,2159.79,120385.0,2233.23,82413.2,3305.28,64469.6,2649.96
NAS376,2598991504,11448569,121864.6,304.3152312980735,146254.4,1107.409048184094,76410.12,461.6813897050649,66679.6,441.4878480773848,72243.48,304.8460752576618,854600.8333333334,14735.17884651859,417620.5416666667,5303.684426722982,305491.68,8811.563410519157,297451.3529411764,18515.91960017483,25526.68,49.67655382572346,95423.88,1482.310988153296,54363.96,1020.109973679309,258163.64,584.9386210535256,136103.32,329.6129512018604,151202.36,63069.09955335021,1351915.0,23440.4132856057,595425.3529411765,34752.07474118069,472171.3181818182,21933.27833222294,351384.2,57474.7717302122,35540.64000000001,172.4674856313502,274962.68,408.7302993417542,148582.84,1471.933332185938,1491581.428571429,32749.75525691383,803449.0,28125.41613777611,538740.1578947369,21479.55457556192,352428.52,9165.860200199433,80995.28,65.09618729234455,1178231.111111111,1495.255046579341,617230.3529411765,1840.784293883723,455787.2727272727,734.5211292101802,346314.2,1757.217550561114,1284721.25,1666.991582912163,664188.375,1617.035593107029,488610.3809523809,1398.413368826749,382745.48,6448.737154637332,94643.2,2602.79,59028.9,1728.65,69701.8,87.0159,42779.2,959.579,351983.0,4747.92,190668.0,3045.96,134152.0,2866.62,118850.0,4381.78,20869.504152,10.49225919592954,144175.6,180.5830556835275,169125.6,552.9739234358162,85661.2,77.30459236035075,57105.04,50.09229880929802,79163.56,44.80185710436566,353591.48,1075.43892881,181829.92,540.1760394538062,121164.12,355.7448883680551,90990.34,531.0926702563312,89217.64,57.48173970923288,45984.2,77.4503712063409,186070.64,148.0961525496189,94764.72,151.0683342067423,50770.96,364.8827186919107,415726.24,7158.433081506036,206550.32,5394.909546748676,134693.08,2012.844771362163,100806.16,4457.304985571438,201683.2,1495.95930425931,105012.4,1789.045756821217,459896.9545454545,2178.780861717954,229510.0,1461.26246786811,149582.12,1073.64945191622,113320.44,992.8747385244526,330170.44,1083.040907075998,172162.08,461.4109595577461,117222.52,310.6808162729074,88579.76,243.5514368670405,417488.5833333333,1120.807258061002,212469.76,390.6151333473909,145292.52,360.7049897076557,109598.24,318.7701717538829,74722.8,645.163,40951.4,804.77,61734.8,98.3431,33398.7,64.2019,308151.0,3784.05,154995.0,3555.91,105368.0,3177.52,82780.0,3112.42
NAS377,2659338192,21663622,465519.0909090909,2527.804004001226,558391.4444444445,11355.23461385992,367387.36,2140.614918755823,341974.4,4565.578692783643,352350.36,3572.859514506552,3227950.0,20106.31940460511,1561420.0,19576.89162544161,976364.3636363636,13741.55543182614,797457.1538461539,12692.25659663375,41918.36,405.4387569041717,236323.4,2731.265772494504,149929.48,1361.269558022951,571846.2222222222,941.6939556845629,341288.92,779.8207958242714,204385.72,3820.027691208534,3782280.0,97472.51243299313,1684861.666666667,36454.74839517556,1278472.5,26007.51802364078,844686.4166666666,86216.88624283367,47404.15999999998,775.3117422043857,660311.0,1388.724729743083,368083.24,1975.577126411419,4171858.0,46977.96947506352,2106864.0,42227.45201879933,1446661.428571429,61100.38658483534,791608.8461538461,16623.39279378104,135077.6,380.8044117391499,3344626.0,27189.76984087949,1721740.0,3343.092380815503,1520705.714285714,16058.38886878832,939287.5454545454,11194.62750497785,3604770.0,14607.441938957,1841135.0,10052.0557598931,1578198.571428571,8307.579032892501,1065672.0,7843.35234450168,326465.0,2953.82,192171.0,3848.37,153638.0,471.745,100993.0,2242.06,832562.0,8550.8,440636.0,6912.74,330029.0,4661.89,240107.0,5815.7,16133.643734,105.5725408229657,275838.12,1308.295480998081,323875.04,1093.699866691041,171722.08,457.0434482628539,132182.8,790.5266092928182,163954.76,532.7115752449913,966943.1818181818,1313.674846872614,519031.75,1440.360506088667,369968.28,501.0110194396925,280239.9444444444,1307.234994271081,173429.24,1200.321899491965,106878.48,2598.682529590716,431034.7916666667,545.9839725338912,226958.88,528.5641168297371,123397.52,1521.486197637034,1737186.666666667,129613.2006737311,765070.2142857143,12134.06389454657,463701.4545454545,11447.10107695899,348441.48,8254.886829605843,489913.4761904762,1667.686210608025,259936.24,613.1871675108669,1657750.0,12627.45195425993,675581.8,3969.174779052526,445608.3913043478,2264.176839366657,339273.28,919.3249923721208,2096740.0,4082.337565660145,1084939.0,1940.342495540414,848588.0,2061.359947542722,618524.0588235294,1697.058440207929,2375832.0,5411.777526839033,1197091.111111111,1900.265738401661,914616.3636363636,2786.045234662707,684802.2666666667,1271.867417968119,175690.0,4179.62,115479.0,2220.71,113683.0,172.442,70668.8,2216.14,673081.0,6429.31,355044.0,3487.6,254608.0,6778.04,197629.0,5711.1
NAS378,1546524784,19467105,55321.2,217.9130101669012,65242.64,425.4504323655107,35697.24,281.8956232366867,27931.12,660.5456726071258,33342.0,293.0535787189776,405521.28,8792.901029899062,180162.72,3175.363859717497,113709.76,5571.231090378499,118732.68,17062.64301735226,19101.68,1839.146174071001,45650.84,850.9875054311902,30063.96,597.2944654021163,123441.12,317.2019318982783,66918.2,610.0424247542134,36073.24,1068.772764623051,507453.0,3160.030838457119,244801.08,9431.529856476096,138404.76,4905.914840516496,114288.88,8626.24996772062,24971.32,682.1083714484084,139284.64,173.2142904035345,75195.2,242.239055480325,608381.9411764706,13294.08333441694,230055.6,3330.366346214782,136999.84,1287.067540729701,102472.2,900.6013990662018,56312.04,69.0454922496755,500942.6,1158.302568416387,254421.24,1789.139777211383,174452.88,613.0502961421681,139929.96,953.5815216330484,540901.2631578947,899.9839672317715,272409.12,644.5445722368625,186591.08,596.6312710544092,152062.4,3779.601830881131,46666.3,232.388,28750.1,1808.52,35704.4,99.0709,20939.3,935.157,180722.0,1892.17,95138.1,2315.84,67272.1,3494.41,55180.5,3289.36,6885.893759000002,4.242990201809147,86910.92,106.0331721679588,102015.92,98.54132940040945,51637.68,25.80964160929012,34539.52,33.43545423648376,47716.04,32.63676454552442,214686.16,312.1263436494908,109746.32,265.0548199901296,73114.2,905.3761649171023,54798.08,52.16429430175395,54740.68,106.2464004096139,28279.52,1011.445584102279,113956.24,91.78203745831752,58113.08,62.62773826348833,30441.24,44.56929885021751,322230.6,17023.50940317536,142743.48,4014.193290014819,92320.84,4058.008661203177,70244.44,7208.085599269753,124739.16,2424.703687958593,62928.4,90.40840668875876,277697.32,5820.543697765699,135450.92,1187.584773226737,89276.8,358.8336662020441,67940.8,388.212828226992,227421.6,466.4117494231894,111532.88,155.0409803890571,74882.0,215.7878587872821,55965.4,126.5840432282047,281486.24,325.619198451197,138279.4,176.5819922868694,92179.6,305.0527823180769,70175.08,654.7053028653426,44623.1,267.707,24401.4,640.384,37003.4,83.0614,19942.5,97.1157,182116.0,2162.24,92501.7,2524.05,62793.0,2003.36,49528.0,2436.97
NAS379,539501136,11428859,74419.76,296.4357981081233,87059.48,376.3370957001183,44731.28,226.3216330800041,33278.32,207.4289700114234,41855.96,672.683609433142,425008.5833333333,7628.897162088517,200092.8,3751.10721787581,127089.04,1338.882951717588,146908.86,24308.31291966598,11524.8,1254.401107142369,56572.44,258.0844946911766,36294.2,142.4881749479584,129944.6,159.0386116639604,72305.2,232.8213048670589,44115.88,781.6304661411299,667233.875,50647.12885232859,245205.12,7076.870236594706,146305.2,1244.968465464086,132044.76,6822.566902742691,12867.16,168.3061211008085,147828.0,422.8911916793728,81723.76,357.3144587054937,553662.8421052631,20531.1568553059,251782.04,6045.840199542161,151612.16,1854.330125517029,113478.08,1757.961658740031,33269.12,64.91488581211554,610314.8235294118,1215.243051714547,324819.64,1167.522603806882,243318.24,737.327079660038,195835.8,899.236565092857,701202.5333333333,4850.91695615948,363248.24,1384.917911791165,269696.76,1609.147955409943,227126.6,3136.902905733616,62304.1,2413.92,37908.4,560.351,36187.7,95.1252,21061.8,72.3724,170488.0,2638.85,95218.3,2581.34,73801.0,6483.32,58695.9,1316.3,4421.420845,26.9069642690791,74571.36,150.4611258764203,87505.36,169.8118676653667,45423.92,56.37795313772929,30739.52,68.26602083027836,42326.52,32.18586024949465,289954.48,746.9486258103699,147661.12,1088.59984640822,98746.44,808.0011920783286,74686.18,662.4921641800754,51271.04,1330.983199893973,30376.04,885.1965874312892,107845.6,172.756244460222,56033.08,193.4466169257038,34965.92,563.5801926966561,474652.0909090909,24287.20325773728,189846.96,12697.76389599366,124034.76,2886.435771396967,96253.52,9211.565821813358,118790.72,572.6427521587958,62523.04,309.5102557266883,384787.56,7323.186929636578,183177.96,2863.44911573438,118914.88,775.4361002687456,88998.64,626.0220366728315,372757.08,6034.981424461884,192161.72,2048.101609198137,128007.2,1383.520581704515,96106.88,554.985284129228,448331.4347826087,7283.053198894033,232627.2,2079.774372377927,154559.16,773.4441249372834,116119.32,883.9307085965505,43518.6,406.15,24557.2,851.856,34611.4,74.0379,19303.3,344.838,166870.0,2568.51,87363.3,2724.05,60919.0,3232.97,48708.7,3280.39
NAS380,773342160,15443076,30448.56,98.63390086577738,36362.0,188.5538649829274,20573.48,107.8154423076769,15676.32,202.8630513425252,18587.48,210.2046850096353,208705.32,5961.938219874473,99464.96,2268.399338388195,66402.52,847.5993921658979,86627.5,22982.52697877237,18040.03999999999,107.50400178598,25137.76,38.91969167400995,15496.84,170.8666567824162,67806.48,94.61210070598791,38237.36,126.2790180512978,19645.4,265.2797768394719,322713.48,28104.0694350409,140983.12,1719.046720016649,91386.2,2348.341695750429,72674.64,4526.667691624823,17767.8,156.4719220818866,73558.76,273.7482463870774,42052.2,860.9961207810404,303970.28,5490.424912663864,133120.24,1253.67601173509,90233.52,1067.472196171872,68009.32,1734.217373226321,52761.16,125.5139832847321,275559.72,979.6259906719503,149638.16,487.3665298315017,111618.64,516.6996713759357,92672.72,287.8308558858831,301998.68,474.7854858775698,162295.72,480.8521203031136,120760.76,370.7967939451473,102348.36,853.7325520325437,24992.2,149.718,17014.7,292.715,19413.0,56.708,11945.0,36.8999,93529.4,1861.18,52308.4,2346.12,37648.6,251.654,34878.5,1455.73,4009.695825,1.708231798012099,41597.76,143.2860858562338,48948.48,177.0701826960147,25193.52,26.27869098718579,16954.16,31.00797316820305,23403.36,29.24363862449404,98410.12,350.8032291755593,51018.56,350.0835420296133,34579.08,213.2637653236011,26628.12,45.05269803241533,26053.48,41.81781438573757,14323.28,190.1892783518566,53822.48,109.4152164920401,27933.72,60.84900656543211,14840.12,36.28147736793528,114306.72,1230.282748639515,56641.52,2136.400994570074,37877.2,914.226230207819,30760.8,6655.240341264919,57501.96,112.180739879892,29956.56,169.3564477662424,122392.68,1187.64266410398,63909.6,442.6503812265386,44041.36,355.6276569672274,35164.92,256.288730926664,89802.92,243.1368207409153,47949.08,162.0562667717604,33697.32,158.7044347206467,26523.16,197.6466908399936,111698.72,219.1082873832024,59540.08,152.5099131204264,41463.48,222.3217704139656,32620.72,263.6493914273272,22082.2,233.85,13430.6,277.447,18171.6,129.474,10194.0,66.099,89310.8,1793.21,46962.3,1609.83,32902.8,1919.58,26352.8,807.723
NAS381,1076018272,13553717,39252.16,143.8320353745994,46903.92,435.9290694597,25727.8,191.4341662295422,19174.28,220.7069586578547,23913.52,436.6170972373849,223854.72,6350.790297403938,111571.2,2686.116691433937,74837.92,1178.856663721252,81590.16,12364.21708214475,13814.8,1388.200126206593,30020.6,94.6044396421225,18745.08,389.3051163290819,82192.0,88.11583285653039,45572.28,82.38811564782871,24996.36,842.2340235350268,320602.96,7842.572106037661,174349.48,3629.291270978398,105013.12,1094.902308701557,94051.28,4968.268756981651,18546.39999999999,237.915231962983,87531.44,247.969204539596,49135.16,235.6613977723123,346879.12,8900.054999021075,157959.08,5421.295394423735,95298.52,1616.405075963324,72687.24,820.836806192315,39115.12,69.74926522910474,322307.56,558.5143206758444,172483.44,655.8255304576057,120848.88,452.8718423571949,93596.04,612.5714639125789,345531.24,471.1313430456522,185811.4,909.7405784068335,129894.56,370.6283399849504,102303.4,1337.70322568199,30727.3,274.693,20916.1,2426.72,24012.6,38.7613,13969.3,38.8691,118987.0,3091.8,64319.7,2038.02,46499.9,2767.14,39045.9,3039.4,5791.13541,2.792213254975311,53805.24,69.14522687792702,63200.08,63.43243334446504,32124.44,20.65154715753762,21624.0,29.48355473819261,29563.76,26.2911087632302,120824.8,461.3835714457115,61833.08,105.2775075692809,41856.88,141.3761846988382,31876.3,148.8571462846174,33881.8,106.0124520987983,17536.68,811.7342777042251,69827.2,86.9799977006208,35645.24,72.34433218988202,18086.56,33.18563544668084,131584.44,1551.268360535984,68064.4,485.2843290278391,47152.88,878.263209749788,34122.36,1092.645226228532,73981.8,147.1798899306559,37844.2,96.03790918173928,148464.64,1787.762822748029,77394.44,593.3403124683169,52773.8,396.0277768035975,40380.84,290.8131606375475,108192.84,174.9652948444348,56323.92,119.4610965963397,38917.08,127.8092078060106,30139.8,145.992876538549,135923.56,162.1493336403206,70709.96,186.5779150917921,48610.52,254.9546030178706,37510.52,218.1564796195612,27671.1,296.647,15788.6,672.75,22873.2,121.725,12403.9,53.2375,113171.0,2155.38,58137.0,2086.53,39814.2,2183.42,33501.0,6086.35
NAS382,678118760,12551386,57148.28,304.7613518804509,67715.12,223.9018213414085,37561.4,270.9267059556884,29635.28,199.947497108616,35496.56,214.0730865849325,335186.24,6979.65056592377,161684.88,2801.560626793574,107566.88,2813.629447102088,128082.98,22296.40434105015,17997.36,1421.941152087526,48311.8,211.9545234242478,30539.88,543.1060537316814,111053.04,263.1061352382342,63864.12,186.6190386857675,39709.16,759.9727195103782,561641.0,23763.97758045661,265669.4,10279.57845439199,155612.16,6377.878899320682,142841.48,7200.415566451703,15916.16,203.7676480700506,127441.52,444.4629226380981,77329.08,939.1032709984563,463458.5909090909,9417.437794080293,226616.28,3233.86678167175,151867.32,2666.073423144981,116310.96,1172.550433201063,51280.88000000002,50.3078522697998,557044.3333333334,1246.356378497828,305168.4,1392.439528309937,214916.12,1452.543598519507,173902.4,1886.925838500284,613117.8823529412,1144.721896992142,332990.48,1290.589698393723,234234.52,1909.95017987381,197060.56,1867.662283818999,49021.5,1963.95,32971.3,831.124,31235.9,77.1679,18551.3,141.049,153560.0,1902.16,89188.9,4339.53,65673.9,2163.24,55588.5,2438.31,3944.108323,33.59416645187417,65958.4,140.6789252162526,77004.8,140.3923074815711,40174.12,38.64745269742885,27131.4,57.82456225515244,37222.64,48.79334380835157,215366.64,568.8647558075645,114098.12,678.9231661977665,77508.76,859.5917300672453,59975.3,574.4721490202984,42359.56,200.8786857782577,22800.52,702.3493785859001,87734.28,53.71295560663182,46334.96,69.25805657105894,27824.76,53.076759509224,310605.48,23140.35926103136,138712.72,4793.42153806652,103924.24,1350.409901622467,71768.8,2673.364980693807,97707.44,1405.422643335449,52741.6,2279.147244036682,295845.6,2647.325095261252,147026.52,2543.116656702952,95697.24,917.5079413280301,73532.4,680.7242025960294,235950.0,301.5396491342391,128305.36,279.4421414175034,90747.16,279.7411203237737,71728.04,197.8206217763962,290211.92,224.2484193924229,157776.92,523.8789875534235,109121.24,377.5710031239158,87738.56,927.71935756456,36223.3,664.437,20702.0,1162.11,29342.0,89.8171,16602.4,42.1104,139806.0,1812.48,74391.6,1717.79,52765.8,2788.64,43839.9,3707.3
NAS383,2286845024,31542060,79070.12,144.8094803526344,94877.84,468.3815265357933,51342.24,385.020340241915,37619.32,419.2036946402071,47319.08,1408.272244134635,596437.0588235294,11692.59932089066,282580.56,2380.343337924174,174647.0,2152.417468801069,184593.94,18483.95797594227,24691.76,25.76211171468674,69753.08,919.7164310807977,42302.72,713.5583238951109,181195.2,386.5446934055621,97459.68,183.7428028522478,49272.28,996.4936736377206,953688.4545454546,72140.88810649193,376286.6,4042.58750802008,223812.84,6335.665443692556,192024.76,14734.55196273032,35368.56,201.7678031797938,200268.72,297.6195584970853,107986.8,577.8711275016256,826651.1538461539,14252.25468179659,338535.44,3515.702923513305,213614.04,2390.424422231333,166793.08,2109.02553649784,77099.92,208.8590950856582,676469.1333333333,2836.958744070057,345995.72,1510.097944373146,254819.72,7352.440310645167,205149.56,1373.07328515269,731479.0714285715,5557.857275506268,378757.72,2195.923778640779,283991.8,11627.2084801125,218338.88,2199.350928251333,69600.3,522.592,43042.3,790.994,53438.1,154.567,32148.5,1630.13,259077.0,2782.29,133984.0,3137.78,93449.1,2529.54,85757.2,13545.5,10790.760421,22.40250666122655,125258.04,173.3466999974329,147382.92,647.3344063156228,76434.64,1268.291287678032,49984.36,215.875312159589,68906.72,35.20627216846452,303078.4,313.7601631820075,154344.12,127.4893940686832,103093.8,194.4152257411955,78001.04,276.8221060536893,78045.6,105.6776229861365,40150.56,482.505716442821,164046.16,111.2994806816276,83650.12,85.35072114516666,43454.04,359.444513659619,440693.0434782609,14437.37578370282,213140.56,11552.05444266949,155166.96,3403.431685578543,96199.84,5513.455052360543,174755.2,168.1936978605322,88908.76,311.2745771822684,384202.96,4221.054972207778,189809.44,1648.938739432123,124022.96,790.5660493595713,94508.44,302.3607223169041,284443.2,244.8919761854194,147124.16,297.478426780834,96676.72,212.4676954268577,75554.76,186.5461401369645,354110.68,232.7327600489454,181937.0,269.2166413875636,121262.36,168.1532348781908,94078.52,286.1367672984372,65344.8,745.043,35310.2,472.645,53543.9,168.608,28911.5,69.3202,264463.0,2531.99,133901.0,2951.11,90978.2,2594.77,71189.1,3054.97
NAS384,1067198824,10709645,39201.44,144.0302968128581,46915.96,364.9770929798198,24784.96,155.7617359944348,17791.8,100.0835650843834,23360.32,1064.599407101093,241594.4,6865.802018701092,120096.56,1476.206410499561,79598.72,882.5821897137965,93942.42,18242.83078591697,21804.68,130.4496837865083,34067.76,80.72634266458502,21214.44,141.2583675397674,89659.44,112.0707205294942,48032.72,188.7816770769875,24550.12,1462.271802914903,374375.72,12693.91075916323,170504.08,1869.658170254659,102948.24,623.8562193326279,81521.32,3782.083708433752,21333.48,216.9318270793846,100398.08,197.0088160463892,54008.44,140.412272967857,340954.44,10619.08641674979,152343.12,1103.773937724569,95309.08,1331.521863733375,73710.92,790.7777902799244,63511.84000000001,70.06963393653487,326623.96,684.7697119470166,179058.52,907.0032026404317,122163.8,515.799651027412,104285.24,1287.116506925461,355534.68,861.8798394207862,193036.84,589.8300555244705,131387.6,525.7872573579546,113320.0,1536.176083657079,35520.8,817.752,22057.3,162.102,26716.5,83.8847,15573.1,59.0871,132175.0,3463.61,70196.3,728.229,50830.7,2888.73,45089.1,4323.07,8018.752094000001,2.876877245140985,63647.84,148.6046244233335,74656.2,140.5463624573756,38288.68,23.06117082890632,25665.44,31.43638656079925,35280.28,24.38609439824262,167472.44,813.593710890147,86621.76,174.598575022822,58312.12,212.6071155911768,44497.2,73.05094113014562,40760.0,398.9999498746836,21233.2,1501.206821194202,83869.24,69.70984435501201,43243.52,66.34161288361928,23048.68,49.63282784609397,224021.2,6993.131807709618,107604.32,2375.979136608737,74326.64,4273.981299725117,56843.12,7005.839937195254,89661.04,573.8371532063779,46028.48,71.10562284376672,213085.04,1565.742928580551,106287.32,1341.701269880893,69191.56,248.2814660823477,54772.16,448.4387744163076,155860.44,223.0458392348981,82680.64,183.7343473605303,54292.88,223.5365419791583,43232.12,171.7387131662515,193754.12,253.7572572361232,101882.32,191.3480012960679,67919.56,215.0092239881815,53876.24,370.7579566239948,33951.0,481.959,19223.6,107.794,27729.7,63.9365,15737.3,41.1171,135066.0,1606.09,69999.6,2301.78,47959.2,1889.28,38616.9,2752.82
