model,flops,size,pixel4|1large|float|mean,pixel4|1large|float|std,pixel4|1med|float|mean,pixel4|1med|float|std,pixel4|2med|float|mean,pixel4|2med|float|std,pixel4|3med|float|mean,pixel4|3med|float|std,pixel4|1large1med|float|mean,pixel4|1large1med|float|std,pixel4|1small|float|mean,pixel4|1small|float|std,pixel4|2small|float|mean,pixel4|2small|float|std,pixel4|3small|float|mean,pixel4|3small|float|std,pixel4|4small|float|mean,pixel4|4small|float|std,s10|1large|float|mean,s10|1large|float|std,s10|2large|float|mean,s10|2large|float|std,s10|1med|float|mean,s10|1med|float|std,s10|2med|float|mean,s10|2med|float|std,s10|1large2med|float|mean,s10|1large2med|float|std,s10|1small|float|mean,s10|1small|float|std,s10|2small|float|mean,s10|2small|float|std,s10|3small|float|mean,s10|3small|float|std,s10|4small|float|mean,s10|4small|float|std,onefusion|1large|float|mean,onefusion|1large|float|std,onefusion|2large|float|mean,onefusion|2large|float|std,onefusion|1small|float|mean,onefusion|1small|float|std,onefusion|2small|float|mean,onefusion|2small|float|std,onefusion|3small|float|mean,onefusion|3small|float|std,onefusion|4small|float|mean,onefusion|4small|float|std,a03s|1large|float|mean,a03s|1large|float|std,a03s|2large|float|mean,a03s|2large|float|std,a03s|3large|float|mean,a03s|3large|float|std,a03s|4large|float|mean,a03s|4large|float|std,a03s|1small|float|mean,a03s|1small|float|std,a03s|2small|float|mean,a03s|2small|float|std,a03s|3small|float|mean,a03s|3small|float|std,a03s|4small|float|mean,a03s|4small|float|std,iphone7|1large|float|mean,iphone7|1large|float|std,iphone7|2large|float|mean,iphone7|2large|float|std,iphonexs|1large|float|mean,iphonexs|1large|float|std,iphonexs|2large|float|mean,iphonexs|2large|float|std,iphonexs|1small|float|mean,iphonexs|1small|float|std,iphonexs|2small|float|mean,iphonexs|2small|float|std,iphonexs|3small|float|mean,iphonexs|3small|float|std,iphonexs|4small|float|mean,iphonexs|4small|float|std,pixel4|1large|quant|mean,pixel4|1large|quant|std,pixel4|1med|quant|mean,pixel4|1med|quant|std,pixel4|2med|quant|mean,pixel4|2med|quant|std,pixel4|3med|quant|mean,pixel4|3med|quant|std,pixel4|1large1med|quant|mean,pixel4|1large1med|quant|std,pixel4|1small|quant|mean,pixel4|1small|quant|std,pixel4|2small|quant|mean,pixel4|2small|quant|std,pixel4|3small|quant|mean,pixel4|3small|quant|std,pixel4|4small|quant|mean,pixel4|4small|quant|std,s10|1large|quant|mean,s10|1large|quant|std,s10|2large|quant|mean,s10|2large|quant|std,s10|1med|quant|mean,s10|1med|quant|std,s10|2med|quant|mean,s10|2med|quant|std,s10|1large2med|quant|mean,s10|1large2med|quant|std,s10|1small|quant|mean,s10|1small|quant|std,s10|2small|quant|mean,s10|2small|quant|std,s10|3small|quant|mean,s10|3small|quant|std,s10|4small|quant|mean,s10|4small|quant|std,onefusion|1large|quant|mean,onefusion|1large|quant|std,onefusion|2large|quant|mean,onefusion|2large|quant|std,onefusion|1small|quant|mean,onefusion|1small|quant|std,onefusion|2small|quant|mean,onefusion|2small|quant|std,onefusion|3small|quant|mean,onefusion|3small|quant|std,onefusion|4small|quant|mean,onefusion|4small|quant|std,a03s|1large|quant|mean,a03s|1large|quant|std,a03s|2large|quant|mean,a03s|2large|quant|std,a03s|3large|quant|mean,a03s|3large|quant|std,a03s|4large|quant|mean,a03s|4large|quant|std,a03s|1small|quant|mean,a03s|1small|quant|std,a03s|2small|quant|mean,a03s|2small|quant|std,a03s|3small|quant|mean,a03s|3small|quant|std,a03s|4small|quant|mean,a03s|4small|quant|std,iphone7|1large|quant|mean,iphone7|1large|quant|std,iphone7|2large|quant|mean,iphone7|2large|quant|std,iphonexs|1large|quant|mean,iphonexs|1large|quant|std,iphonexs|2large|quant|mean,iphonexs|2large|quant|std,iphonexs|1small|quant|mean,iphonexs|1small|quant|std,iphonexs|2small|quant|mean,iphonexs|2small|quant|std,iphonexs|3small|quant|mean,iphonexs|3small|quant|std,iphonexs|4small|quant|mean,iphonexs|4small|quant|std
mobilevitv2-1.0-imagenet1k-256,2533227544.0,19620878,308913.52,985.354600943234,371500.72,2135.783837751377,224126.56,1055.717086344632,159376.92,547.4683494047853,204857.8,744.477588648577,1986351.6,18497.86099634225,968127.84,21078.28487459072,669028.8,33066.14552680733,829406.64,66711.21251956376,265094.32,15681.60425140234,190347.44,20082.05527744608,559586.52,6943.32077392367,355258.68,30423.47539084909,323323.88,49650.681574633,2316505.2,124147.1390929328,1127192.0,53775.24106872976,830680.72,50275.46228570752,1064696.6,108465.6669277426,582355.16,1343.836617450202,350352.24,1679.090045947507,3278235.789473684,48768.23764833111,1580921.6,14925.93385487153,1037034.4,14586.24066166467,763362.36,22623.39393968995,3744082.352941176,33401.35652923515,1739745.6,5950.134842169545,1241612.0,875.1045651806417,1043067.2,20396.91496672965,3818501.25,84153.37618561421,1862385.2,4686.462307540732,1310918.8,5885.77425323126,1129162.4,59021.56746681673,336600.0,3125.09,242886.0,7141.43,175058.0,370.368,112670.0,1079.19,838223.0,2674.45,479918.0,6236.16,346564.0,7246.41,310643.0,9638.34,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
mobilevitv2-1.5-voc-deeplabv3,6202412523.0,39350070,586067.2,1900.869274831912,682009.96,2323.155620788241,405253.88,1436.437156857201,337668.64,2301.261634495304,369869.2,3629.483423298693,3691892.94117647,35158.63658681318,1825668.4,16049.10955286928,1275537.6,11993.28388057249,1368338.0,71574.7998669923,538715.92,15954.39633435248,361815.04,25944.77041637486,1139787.2,10950.92416921969,669107.64,19203.68809969585,602439.56,54836.26568181317,5090321.666666667,207266.2794504263,2254790.0,58231.29873186756,1633306.4,68270.65617847831,2081847.2,226558.4675357776,1278383.6,27408.97763580393,678168.28,2171.391821298036,7019837.777777778,84629.2603428202,3137374.0,25872.57049463775,2128612.0,29887.20462003765,1484410.8,23140.91180917467,7239684.444444444,99897.54786347762,3590601.176470588,7710.842543688985,2548307.5,7083.473282931192,1981610.4,5510.34552818605,7441450.0,59057.06186016669,3824443.125,7901.723481897794,2684938.695652174,11013.87516384509,2128144.8,9672.71797169751,624824.0,11200.6,407012.0,4136.71,340831.0,6560.93,234617.0,2793.78,1689720.0,5464.55,915676.0,5193.76,698505.0,9328.63,576808.0,16679.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
mobilevitv2-2.0-imagenet1k-256,9949674520.0,73748942,904124.48,3338.591177368083,1045718.8,7432.795070496697,615444.16,2502.680190196102,434895.4,6577.599556069068,573227.56,5275.466417900886,7048790.0,64211.40829755687,3444311.666666667,38888.09218628356,2308556.4,26304.18215873666,2429432.0,51329.14298914409,744669.04,18150.92937671237,500620.16,23235.46424873839,1641141.2,9513.79895520186,990087.8,29452.90242947204,787339.36,53858.55399461074,8106222.5,261045.6973764364,3805398.125,85601.65865936462,2623772.608695652,63718.85081917632,2874997.619047619,103887.5963495327,1877928.4,20093.18664224269,1020353.2,3252.605995198312,13525600.0,103833.5205990821,6038919.0,39856.36999276276,4075810.666666667,18955.04170985182,2873327.142857143,31137.10803203534,10528350.0,173361.9792034382,5343221.666666667,11545.80575601182,3720344.705882353,15695.9504397667,2959851.904761905,23461.60909089116,11121316.66666667,158458.9580581953,5641715.454545454,3314.478880296854,3900746.875,4467.922781827703,3148823.0,23467.08058110339,1089870.0,8832.2,770082.0,10691.0,554686.0,5152.64,394976.0,10780.5,2495490.0,14580.9,1353590.0,6572.68,954361.0,5897.38,858190.0,18717.9,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
poolformer_m36,17517575192.0,224851483,843488.32,638.3831902548814,1009142.8,1142.217212267439,553067.08,5059.901539911622,434161.76,7859.540883690344,547356.56,8317.861273572673,5854672.727272728,24411.35581162962,2938192.380952381,13915.71667294006,1964072.8,15860.92242462588,2225293.6,64414.98452254724,871821.52,27060.28855887535,593053.92,24017.04009726427,1734725.2,6536.913106352264,1010620.32,18090.68322583755,885957.64,85546.65561288998,6803503.333333333,218991.6330212945,3275311.578947369,67053.0104715396,2390775.6,81383.83328794486,2997020.952380952,225329.6000868138,1832915.2,6575.692279904832,981315.68,1322.485076513153,9377142.857142856,66091.27491891924,4109188.666666667,26256.91016771691,2684973.913043478,30394.59230208278,1901950.8,11034.38259985578,6179348.0,23562.77352095886,3271343.157894737,6976.202445028142,2438356.0,15724.34443784541,1941386.4,1804.452005457613,6782972.222222222,12403.52438962211,3585552.94117647,6434.75925296344,2660284.347826087,14962.76242400707,2148730.0,90463.59528561751,1173700.0,46802.5,776227.0,105295.0,864495.0,10143.9,477785.0,13197.5,3612780.0,3641.24,1890840.0,6851.68,1364070.0,11586.2,1102730.0,7581.37,1326740.4,477.6817350496039,1584530.0,3424.873720299772,815338.48,1682.942735092314,564711.68,476.4827568758391,780684.6,411.8759036408904,3641697.2,13449.96550776246,1924278.0,6811.839692770229,1391922.0,11233.12886065143,1747958.0,65406.68094315748,974956.04,26457.30646680421,653155.2,26043.90820287923,1656860.4,6836.470715215564,882051.48,29296.79135758044,782634.88,67523.21549945322,3728702.0,132761.937828581,1983154.8,40857.84831534818,1549346.0,58241.13851909147,1941778.8,86149.32507315424,1720076.0,1089.822003815302,897237.28,741.935658665898,4100616.0,21915.7318837405,2160358.4,6809.221206569809,1508360.0,3479.657454405534,1194116.0,6246.495337387198,3034312.0,2090.530076320358,1615433.6,1564.590374507015,1143944.4,2047.201172332607,905676.4,966.7085600117545,3829395.0,878.3293801302561,2035114.8,8771.052899167807,1434088.4,1349.668640815219,1172740.8,77836.80455517172,811991.0,21099.9,536680.0,24750.3,581510.0,291.391,343107.0,2258.54,2775100,6089.39,1478660.0,7815.6,1054150.0,11149.4,874460.0,12581.2
poolformer_m48,23066639384.0,294106443,1123470.0,748.3421677281056,1344335.2,3662.166702923284,738534.68,7993.023246406831,588983.8,12272.18376329168,744119.4,10906.89798980443,7747152.5,46025.8070950418,3911736.875,26889.16503881024,2643976.52173913,30811.96374204072,2977755.714285714,70397.23868850245,1160487.6,24135.38767536167,803662.96,27498.27691980717,2308667.6,8437.848673684543,1353266.4,35711.93591840129,1199492.8,99389.99480913558,9097982.857142856,372133.576390993,4468800.714285715,95011.0462348071,3179222.105263158,107679.8435704535,3924751.25,305780.4906480096,2449394.0,4082.967548242332,1303843.6,999.5994397757534,12376540.0,85390.99718354389,5441354.166666667,33987.57333161963,3582711.764705882,15212.00579855349,2528448.333333333,14097.1763327113,8251280.0,19634.81028683496,4369829.285714285,10155.90501297905,3243333.684210526,8571.366169143643,2596673.333333333,5220.446713537922,9035912.857142856,20821.26228799076,4779438.461538462,5219.122894412648,3540875.294117647,6454.288239473094,2827545.454545455,17083.87722845797,1547400.0,14310.8,1117320.0,96151.6,1111210.0,31750.1,738780.0,6482.74,4788980.0,3637.95,2521060.0,6908.79,1799880.0,7469.07,1465780.0,10283.4,1745752.8,520.6804778364558,2064474.4,1289.390801890567,1081844.8,1541.892655148211,758835.16,431.8616148721718,1033518.4,351.7235277885175,4912838.0,27318.13038990772,2624450.4,9208.609223981653,1852835.6,19643.91103217483,2267278.4,73647.72054476634,1313649.6,35164.47997397374,866859.52,29108.18929596275,2190756.8,9503.803331298475,1173143.2,38162.06584764509,1056675.2,84129.05518071626,4880075.6,113606.4065827275,2597454.8,49409.26076111643,2028717.2,57834.75657560944,2682547.6,380430.8769622151,2277084.8,2063.976976615776,1188440.4,868.2464166352776,5450002.5,11557.92954714064,2867948.095238095,8242.88531259801,2000346.0,4274.806194437358,1583996.4,6392.55622110592,4027666.0,3481.495464116917,2139250.8,1276.037366224046,1520483.2,1555.803895097322,1200865.6,1303.711870008094,5074630.0,2261.404430879183,2693656.52173913,3202.828381420359,1902247.6,1292.418755667063,1521014.8,23526.13119405739,1115620.0,19524.8,804153.0,49475.5,771111.0,5067.61,486844.0,18183.9,3690120,24573.2,1959800.0,12006.1,1399930.0,9512.97,1158800.0,15681.5
poolformer_s12,3624533016.0,47719931,187102.28,262.4182188797112,218476.72,679.2373087515143,119145.28,504.9501773442604,82900.16,400.3709959525041,112277.96,366.9235865953564,1271693.6,9032.593815732002,651481.2,5733.704205834131,443012.76,10900.23009401178,551819.08,52676.57748177647,189251.04,8246.226426578402,133760.68,15874.60340977374,381618.12,4302.588944530955,216387.24,7372.190226954266,219422.8,35292.13336481658,1553615.6,74590.32291550963,751817.52,34387.96673619421,521772.6,40050.04446739105,787020.76,141689.379960611,399377.8,729.7873662924017,217954.56,313.2389605397132,2138229.2,35361.51477750918,998457.32,6272.205524183658,628274.56,7538.718209775453,457023.0,6761.411799321204,1377188.4,832.8537926911301,721141.88,1515.69166574208,512641.36,689.0782179114357,417955.76,1525.477244143616,1516190.8,4073.877681030691,800223.92,4242.510821860093,561782.68,1259.464226407404,465924.28,1976.429963747767,247842.0,13626.3,177483.0,8086.49,172953.0,220.016,118776.0,1846.87,816219.0,2086.6,439901.0,7067.51,309490.0,7652.34,264286.0,6733.31,297393.72,171.1601635895456,348157.4,458.1480110182735,183432.0,211.1253656006307,128569.96,117.3318302934033,172419.4,131.8295869674179,828829.16,5298.532028250844,443541.48,3741.681847725699,322737.48,5983.847572390193,438638.32,51753.45778648611,218351.72,13232.60075879266,155477.76,20452.08442439058,364659.08,3000.171594025915,194930.36,8055.273417482488,197425.56,44226.88776848762,837443.8,32032.58255714016,450906.76,21872.77072943435,353681.88,21990.60281542095,447392.44,44023.67029049713,378730.72,502.7086249508754,200005.56,108.9616739959514,928506.36,9560.335278137478,499801.2,3468.466473818076,354674.52,1404.390604354786,286274.6,2627.786353568341,683704.64,468.9385358445177,367740.56,409.5159171509698,264018.84,245.0210897045395,213485.92,936.0652079849993,861443.56,640.944620384632,462500.76,242.8738405016069,331386.84,260.1734313876034,269001.72,1277.091211151341,180004.0,1708.99,121481.0,944.208,133331.0,359.262,79039.4,820.955,644646,5735.66,351336.0,6497.14,252683.0,4658.32,211731.0,4653.19
poolformer_s24,6784416792.0,85666155,359164.2,568.5585985630681,425806.28,3001.859657212509,229554.72,569.72790137047,162156.68,2696.880490047714,220360.36,3118.415224180385,2481928.0,14248.41240279071,1255188.4,7905.772918570327,855659.0,13087.88941273573,1079484.88,54610.70723095976,372053.28,17474.79753821486,255754.36,16519.37348177587,733261.84,5051.589529484754,413256.2,11354.87044047619,409026.84,76819.71472619774,2963720.952380952,156803.9676947214,1458313.2,56397.57099166595,1051039.96,59275.60350665694,1437652.8,182184.6808822301,766524.0,1132.532984067131,418323.44,493.205359257176,4147489.333333333,45939.82868443847,1957834.0,14799.84810732867,1235191.2,16523.53771321384,898260.04,7684.064650847233,2678748.695652174,3899.782941950606,1380896.4,2144.098654446665,991542.16,2151.527377097489,805732.12,2331.543820218698,2926375.714285714,2310.558727375927,1544219.2,9742.464131830304,1087117.2,2268.462950986857,897265.36,2170.467320739937,509592.0,29085.7,306222.0,2612.31,353600.0,18241.3,206701.0,2556.47,1577620.0,6457.0,846918.0,5684.84,594535.0,6336.6,505213.0,9432.85,561606.92,146.1377213453118,669600.44,1352.860527327189,348582.0,679.8035598612294,245263.36,238.6826981580357,336442.24,207.2068106988764,1593757.6,8583.860800362503,852579.04,4839.023731952551,624375.04,13006.15745708163,846791.96,66522.6725479246,414886.76,15167.88556728986,288216.24,19009.17367226677,693876.24,5660.009910097331,378486.84,22406.03890325999,363462.04,58735.04743199243,1591208.4,60476.20488621951,865977.88,33470.90975557133,669906.2,28599.04787645911,833078.84,64210.13786104496,719413.4,413.8084581059213,380799.12,246.1258734875308,1779970.0,13829.40490404414,955133.4,6298.069964679656,678702.32,3147.838035477683,551817.72,4502.443554515703,1312585.2,1327.159734169177,707167.24,549.6553305481536,507670.56,466.3080595486207,410475.2,372.8690923098883,1654850.0,691.7629651838844,889761.88,411.1674422908506,637943.72,616.6043476979382,518175.76,1235.118724009963,340083.0,2041.25,222063.0,2603.59,250844.0,660.715,151750.0,822.214,1205900,7005.38,656724.0,5302.91,475885.0,5112.54,400347.0,5633.99
poolformer_s36,9944300568.0,123612443,533770.12,446.6822870900524,634229.92,3551.195741380641,340260.72,1209.749710312013,245594.4,4957.937772905182,332585.8,5156.225852307092,3764021.875,24938.28036842907,1891735.2,13237.78776684383,1275042.8,11904.03176071032,1592566.4,152486.8048292704,548209.88,18276.95477330948,380726.92,27187.47959913901,1085770.8,8216.138713532044,628641.32,32558.95954445719,599449.28,77766.94364035146,4375272.857142857,144945.6338192541,2132172.8,72033.00074382575,1603120.0,202167.1720730149,2184636.0,312151.1070875771,1130964.0,1407.221375619344,621687.12,629.6164114760669,6186990.0,34437.25366518068,2891463.80952381,21603.03979408155,1841700.0,15779.97769326687,1344092.0,11610.99892343462,4032532.0,4474.143791460738,2109903.6,5294.266241888484,1501712.0,4134.506500176291,1223084.4,3780.225474756764,4490477.857142857,2506.757092829096,2291729.6,4100.440444635185,1655378.8,9932.32150909343,1366630.8,6683.367965330055,779876.0,44055.5,515445.0,24796.9,516136.0,14928.6,314585.0,9283.87,2340560.0,4404.95,1268030.0,10458.4,885303.0,7287.38,754096.0,13125.6,821942.96,150.6090249619856,981706.04,1204.304960713855,521814.68,1087.281921858356,364922.2,133.8880129063091,488142.64,298.1948195391731,2394554.8,16465.50457653819,1288458.0,7167.667402997993,925410.44,8161.158016262154,1208540.4,60329.47110525668,624651.8,21199.17894259115,430215.56,20815.17204171995,1024272.0,6699.001716673911,546556.56,20851.81699340372,550661.68,77549.5171073141,2338384.0,47859.88232329871,1273120.8,33774.88308432762,987279.48,42202.59561981467,1306445.6,94701.4835820432,1059105.2,499.4486560198155,562799.12,283.7915178436452,2639388.695652174,13882.61293045865,1409027.6,5918.90008700941,1003708.08,3976.303076175155,814339.92,11495.33969196213,1933696.0,6310.615817810493,1044226.4,541.0055822262835,750440.64,387.4007620023481,612170.84,16705.40527297677,2442514.4,1220.914673513264,1316292.4,485.8253184015836,941413.36,910.3978857620442,766350.76,1528.112437747956,500936.0,2031.64,373538.0,19220.3,369401.0,325.161,222987.0,3761.17,1762930,4255.18,962737.0,6112.15,700165.0,7187.53,588180.0,10405.0
pvt-large-224,19592957532.0,245875249,844871.28,330.0998055134235,1007197.6,2731.993089303119,533481.52,8990.526543512342,420289.64,8671.145953701853,560946.44,12728.03841628395,5368714.166666667,34823.2894909746,2785344.545454545,9995.226009210928,1915468.0,13845.93832139953,2312192.8,96800.9291079378,938867.88,25334.17905410791,648919.44,28837.46656567459,1805079.6,5494.238786219616,1055106.8,26127.24657823706,953628.28,103259.2454198732,6025047.0,129486.622015558,3075488.5,86805.1765319903,2236501.2,66351.4324378909,3147007.5,539174.7734072413,1897354.8,5719.061545393614,1022979.2,2996.031935744344,7480495.555555556,46196.80150330543,3532610.588235294,22360.01012064072,2246792.8,12813.83861924287,1746354.4,13209.59956395348,5001313.333333333,3461.667067886352,2713316.086956522,3688.924362054649,1950299.6,1345.450051098145,1617947.2,1750.811286232757,5666631.818181818,2519.530324852479,3055360.0,1906.711829301953,2181348.4,1261.344298754309,1809880.8,10016.23958179915,1156340.0,16314.2,908731.0,12995.1,878604.0,62845.8,535742.0,43428.4,3694250.0,5458.38,1936360.0,4114.24,1366380.0,11666.2,1132160.0,9850.68,1441251.2,455.8624353903269,1700108.4,2721.843022659463,884046.96,2286.08205417041,595504.4,386.0164763322934,828581.44,2462.146317016924,4200870.0,19549.17655554832,2222510.4,13070.37122043594,1555959.2,17654.66440802543,2070555.2,61866.65849195348,1075228.8,28755.65493185645,712793.52,16978.47896395905,1853308.8,5852.136922526676,988572.32,24681.95619430518,970225.88,104791.0372164795,4094668.0,89033.40919003382,2225708.8,45808.41829358442,1714589.2,63424.80593080281,2235134.0,109167.1458269382,1924952.0,1463.74041414453,1015636.8,2455.357766192129,4704849.230769231,24051.32859325222,2503446.25,9432.430674937399,1748500.4,9640.248328751703,1393808.4,9478.18872148049,3497862.777777778,2688.671306623725,1881062.4,1109.527034370952,1331104.0,1042.777061504519,1059672.8,1142.490332563038,4393797.857142857,1536.150934601659,2348328.0,1748.601727095109,1649756.4,1632.276643219525,1317701.2,5015.495445118059,889101.0,17747.6,664313.0,13734.1,650003.0,1659.84,380814.0,3414.58,3003650,13587.2,1590040.0,10230.5,1132340.0,12228.8,928943.0,15943.2
pvt-medium-224,13294181776.0,177108019,515233.52,236.5640919497293,615472.8,3474.119410728422,326134.52,2434.629025046732,253146.8,6128.366229265349,336260.76,9608.895496486575,3413170.0,20469.59289613092,1754946.4,5985.952809703732,1208481.6,8217.14143969787,1452831.6,55324.94379066282,562461.6,15685.26847969138,391845.32,24742.15856989038,1121741.6,6398.16141090548,654931.32,27138.17341785552,560424.52,78804.75876804396,3881456.25,149759.5803227209,1914046.0,44348.22693186279,1368944.4,56820.62703490696,1930343.6,206750.0542177438,1168701.6,5531.489260587966,630155.04,594.8285453809358,4823680.769230769,40972.77660209529,2251421.2,26611.38001983362,1428172.4,10272.82523164879,1107340.8,9058.602947474847,3211831.578947369,7656.271088500552,1716294.0,4947.353231779594,1253368.0,4676.096662816114,1037398.8,2721.000286659301,3581447.05882353,14970.67280688004,1922116.0,5410.310157467869,1388442.8,5443.846816360651,1162953.2,13841.60936307625,700311.0,80606.2,408612.0,12301.3,512804.0,33940.1,300443.0,867.444,2224570.0,2479.55,1177240.0,7090.73,829013.0,5452.37,694880.0,13432.5,993026.12,387.5818695450034,1182250.8,1052.581284272146,607051.08,1108.143597914999,414332.8,319.273049285404,572889.48,2678.857235763041,2911407.2,20598.88783793921,1543771.6,7778.773003501259,1108780.8,89176.81290200946,1412572.8,79800.66052458464,741493.84,27390.56824482471,491005.6,23066.77828219624,1278234.4,5119.510195321424,691970.64,31247.00094649725,664036.6,70868.16154578867,2893322.8,118315.4134175256,1551971.6,38951.26664744037,1200558.8,57867.58659698882,1542978.4,90213.67921462908,1328126.4,775.5456401785777,699990.04,287.3770317892507,3261716.315789474,18231.60362220282,1737540.4,5947.052701969271,1213869.2,4952.83104496812,970529.84,6152.23639129707,2431248.0,1818.249707823433,1307024.8,648.1303572584762,924774.72,781.3956498471181,738167.92,775.0282534204802,3052627.5,946.7358396089164,1628828.4,986.5847353370111,1146076.4,1047.0563690652,916836.72,12946.89438443058,593662.0,11075.5,398991.0,5130.07,443464.0,683.828,273720.0,1763.88,2030790,5918.89,1074730.0,6375.47,762933.0,7711.28,635508.0,15598.4
pvt-small-224,7614207616.0,98105405,324998.08,282.5533464675299,379920.44,834.4944855419957,204265.72,626.1482584819669,153069.12,4515.5764577294,201437.08,7154.67262099392,2150061.2,20731.63251073104,1118556.4,7348.141468425877,768785.84,6276.432424108461,911593.52,41666.40744112216,343557.04,14723.78696526135,245392.88,19450.65978586845,685068.48,5240.552987004329,394388.28,26787.62648615215,364359.96,72427.76678400625,2383444.0,89988.06520867087,1202473.6,34821.1294337217,873645.8,37181.28536562446,1253742.8,177725.0007741173,718772.44,4056.845198722771,389652.96,1191.560606263903,2908313.80952381,31638.75779817118,1393473.2,8904.462575585345,918806.92,4867.244246347208,719444.04,6254.979337967472,1907256.8,8899.303217668225,1031088.4,5998.346225419136,766246.96,4767.176115731409,631209.76,1806.963204495321,2193925.2,12661.18481659596,1180412.8,6661.104124692843,867671.04,4876.278150228923,724871.96,9899.496772988008,450390.0,37003.4,293092.0,25561.4,312912.0,593.105,207644.0,826.436,1471280.0,2909.28,774998.0,5640.79,544532.0,8434.36,451797.0,10175.0,631850.08,268.5075671186941,755003.72,1657.658505724264,388411.96,1466.889211358513,266359.12,326.0584389338819,364281.4,598.56688849284,1942632.4,15434.86035699708,1036917.6,4659.901526856549,728897.68,12797.66605508989,922972.12,62803.34016615358,471378.68,12381.13320086655,319775.44,18889.43058978751,810906.28,5218.501053137768,438576.36,12440.50240747535,427544.24,45335.3632849942,1897736.0,69166.15177960966,1028743.28,33180.95546848523,802122.48,28677.02298094417,1074723.24,63738.47766131852,848402.72,898.352693322617,450108.28,523.9252251991691,2179470.0,10427.6022171926,1163502.0,5537.331487277965,820190.48,2927.366299184303,654792.32,8627.937694350834,1611013.2,750.5556341804383,871148.72,767.6373893968428,620412.64,468.8115937132955,495503.56,724.6439721684022,2022334.4,657.4622726818627,1086646.4,882.0561433378264,767623.96,1005.2171299774,615655.92,1459.227821006713,389264.0,2879.47,259345.0,5317.3,288635.0,673.927,170899.0,404.6,1355450,7359.2,714914.0,5605.97,506098.0,7609.21,415006.0,11336.1
