model,operation,feature,pixel4|gpu|float,pixel4|gpu|kernel,s10|gpu|float,s10|gpu|kernel,onefusion|gpu|float,onefusion|gpu|kernel,iphonexs|gpu|float,iphonexs|gpu|kernel
regnety016,vulkan_prepack::run_conv2d_context,"{'input_channel': 84, 'input_shape': 1, 'output_channel': 336, 'output_shape': 1, 'kernel_size': 1, 'stride': 1, 'padding': 0, 'groups': 1, 'input_size': 84, 'output_size': 336, 'flops': 28224, 'filter_size': 28224}",28.16,vulkan.conv2d_pw_2x2,,vulkan.conv2d_pw_2x2,80.04,vulkan.conv2d_pw_2x2,7.743755,metal.prepack_conv2d
regnety016,vulkan_prepack::run_conv2d_context,"{'input_channel': 336, 'input_shape': 14, 'output_channel': 336, 'output_shape': 14, 'kernel_size': 1, 'stride': 1, 'padding': 0, 'groups': 1, 'input_size': 65856, 'output_size': 65856, 'flops': 22127616, 'filter_size': 112896}",304.72,vulkan.conv2d_pw_2x2,,vulkan.conv2d_pw_2x2,997.04,vulkan.conv2d_pw_2x2,161.7375,metal.prepack_conv2d
regnety016,vulkan_prepack::run_conv2d_context,"{'input_channel': 336, 'input_shape': 14, 'output_channel': 336, 'output_shape': 14, 'kernel_size': 1, 'stride': 1, 'padding': 0, 'groups': 1, 'input_size': 65856, 'output_size': 65856, 'flops': 22127616, 'filter_size': 112896}",305.28,vulkan.conv2d_pw_2x2,,vulkan.conv2d_pw_2x2,996.56,vulkan.conv2d_pw_2x2,153.34792,metal.prepack_conv2d
regnety016,vulkan_prepack::run_conv2d_context,"{'input_channel': 336, 'input_shape': 14, 'output_channel': 336, 'output_shape': 14, 'kernel_size': 3, 'stride': 1, 'padding': 1, 'groups': 14, 'input_size': 65856, 'output_size': 65856, 'flops': 14224896, 'filter_size': 72576}",375.48,vulkan.conv2d,,vulkan.conv2d,1115.28,vulkan.conv2d,165.5625,metal.prepack_conv2d
regnety016,vulkan_prepack::run_conv2d_context,"{'input_channel': 336, 'input_shape': 1, 'output_channel': 84, 'output_shape': 1, 'kernel_size': 1, 'stride': 1, 'padding': 0, 'groups': 1, 'input_size': 336, 'output_size': 84, 'flops': 28224, 'filter_size': 28224}",79.88,vulkan.conv2d_pw_2x2,,vulkan.conv2d_pw_2x2,102.52,vulkan.conv2d_pw_2x2,10.741671,metal.prepack_conv2d
regnety016,vulkan_prepack::run_conv2d_context,"{'input_channel': 84, 'input_shape': 1, 'output_channel': 336, 'output_shape': 1, 'kernel_size': 1, 'stride': 1, 'padding': 0, 'groups': 1, 'input_size': 84, 'output_size': 336, 'flops': 28224, 'filter_size': 28224}",28.44,vulkan.conv2d_pw_2x2,,vulkan.conv2d_pw_2x2,79.48,vulkan.conv2d_pw_2x2,7.337501,metal.prepack_conv2d
regnety016,vulkan_prepack::run_conv2d_context,"{'input_channel': 336, 'input_shape': 14, 'output_channel': 336, 'output_shape': 14, 'kernel_size': 1, 'stride': 1, 'padding': 0, 'groups': 1, 'input_size': 65856, 'output_size': 65856, 'flops': 22127616, 'filter_size': 112896}",305.52,vulkan.conv2d_pw_2x2,,vulkan.conv2d_pw_2x2,996.88,vulkan.conv2d_pw_2x2,156.766665,metal.prepack_conv2d
regnety016,vulkan_prepack::run_conv2d_context,"{'input_channel': 336, 'input_shape': 14, 'output_channel': 336, 'output_shape': 14, 'kernel_size': 1, 'stride': 1, 'padding': 0, 'groups': 1, 'input_size': 65856, 'output_size': 65856, 'flops': 22127616, 'filter_size': 112896}",305.4,vulkan.conv2d_pw_2x2,,vulkan.conv2d_pw_2x2,996.2,vulkan.conv2d_pw_2x2,172.545831,metal.prepack_conv2d
regnety016,vulkan_prepack::run_conv2d_context,"{'input_channel': 336, 'input_shape': 14, 'output_channel': 336, 'output_shape': 14, 'kernel_size': 3, 'stride': 1, 'padding': 1, 'groups': 14, 'input_size': 65856, 'output_size': 65856, 'flops': 14224896, 'filter_size': 72576}",375.16,vulkan.conv2d,,vulkan.conv2d,1117.76,vulkan.conv2d,164.414581,metal.prepack_conv2d
regnety016,vulkan_prepack::run_conv2d_context,"{'input_channel': 336, 'input_shape': 1, 'output_channel': 84, 'output_shape': 1, 'kernel_size': 1, 'stride': 1, 'padding': 0, 'groups': 1, 'input_size': 336, 'output_size': 84, 'flops': 28224, 'filter_size': 28224}",79.36,vulkan.conv2d_pw_2x2,,vulkan.conv2d_pw_2x2,102.12,vulkan.conv2d_pw_2x2,10.587502,metal.prepack_conv2d
regnety016,vulkan_prepack::run_conv2d_context,"{'input_channel': 84, 'input_shape': 1, 'output_channel': 336, 'output_shape': 1, 'kernel_size': 1, 'stride': 1, 'padding': 0, 'groups': 1, 'input_size': 84, 'output_size': 336, 'flops': 28224, 'filter_size': 28224}",27.92,vulkan.conv2d_pw_2x2,,vulkan.conv2d_pw_2x2,79.12,vulkan.conv2d_pw_2x2,7.549999,metal.prepack_conv2d
regnety016,vulkan_prepack::run_conv2d_context,"{'input_channel': 336, 'input_shape': 14, 'output_channel': 336, 'output_shape': 14, 'kernel_size': 1, 'stride': 1, 'padding': 0, 'groups': 1, 'input_size': 65856, 'output_size': 65856, 'flops': 22127616, 'filter_size': 112896}",305.32,vulkan.conv2d_pw_2x2,,vulkan.conv2d_pw_2x2,996.12,vulkan.conv2d_pw_2x2,155.024999,metal.prepack_conv2d
regnety016,vulkan_prepack::run_conv2d_context,"{'input_channel': 336, 'input_shape': 14, 'output_channel': 336, 'output_shape': 14, 'kernel_size': 1, 'stride': 1, 'padding': 0, 'groups': 1, 'input_size': 65856, 'output_size': 65856, 'flops': 22127616, 'filter_size': 112896}",305.92,vulkan.conv2d_pw_2x2,,vulkan.conv2d_pw_2x2,996.32,vulkan.conv2d_pw_2x2,155.889586,metal.prepack_conv2d
regnety016,vulkan_prepack::run_conv2d_context,"{'input_channel': 336, 'input_shape': 14, 'output_channel': 336, 'output_shape': 14, 'kernel_size': 3, 'stride': 1, 'padding': 1, 'groups': 14, 'input_size': 65856, 'output_size': 65856, 'flops': 14224896, 'filter_size': 72576}",376.0,vulkan.conv2d,,vulkan.conv2d,1118.88,vulkan.conv2d,167.899998,metal.prepack_conv2d
regnety016,vulkan_prepack::run_conv2d_context,"{'input_channel': 336, 'input_shape': 1, 'output_channel': 84, 'output_shape': 1, 'kernel_size': 1, 'stride': 1, 'padding': 0, 'groups': 1, 'input_size': 336, 'output_size': 84, 'flops': 28224, 'filter_size': 28224}",79.8,vulkan.conv2d_pw_2x2,,vulkan.conv2d_pw_2x2,102.72,vulkan.conv2d_pw_2x2,10.733336,metal.prepack_conv2d
regnety016,vulkan_prepack::run_conv2d_context,"{'input_channel': 84, 'input_shape': 1, 'output_channel': 336, 'output_shape': 1, 'kernel_size': 1, 'stride': 1, 'padding': 0, 'groups': 1, 'input_size': 84, 'output_size': 336, 'flops': 28224, 'filter_size': 28224}",28.12,vulkan.conv2d_pw_2x2,,vulkan.conv2d_pw_2x2,79.04,vulkan.conv2d_pw_2x2,7.568748,metal.prepack_conv2d
regnety016,vulkan_prepack::run_conv2d_context,"{'input_channel': 336, 'input_shape': 14, 'output_channel': 336, 'output_shape': 14, 'kernel_size': 1, 'stride': 1, 'padding': 0, 'groups': 1, 'input_size': 65856, 'output_size': 65856, 'flops': 22127616, 'filter_size': 112896}",305.36,vulkan.conv2d_pw_2x2,,vulkan.conv2d_pw_2x2,997.12,vulkan.conv2d_pw_2x2,153.454166,metal.prepack_conv2d
regnety016,vulkan_prepack::run_conv2d_context,"{'input_channel': 336, 'input_shape': 14, 'output_channel': 336, 'output_shape': 14, 'kernel_size': 1, 'stride': 1, 'padding': 0, 'groups': 1, 'input_size': 65856, 'output_size': 65856, 'flops': 22127616, 'filter_size': 112896}",305.64,vulkan.conv2d_pw_2x2,,vulkan.conv2d_pw_2x2,996.32,vulkan.conv2d_pw_2x2,160.245836,metal.prepack_conv2d
regnety016,vulkan_prepack::run_conv2d_context,"{'input_channel': 336, 'input_shape': 14, 'output_channel': 336, 'output_shape': 14, 'kernel_size': 3, 'stride': 1, 'padding': 1, 'groups': 14, 'input_size': 65856, 'output_size': 65856, 'flops': 14224896, 'filter_size': 72576}",376.8,vulkan.conv2d,,vulkan.conv2d,1117.92,vulkan.conv2d,164.766668,metal.prepack_conv2d
regnety016,vulkan_prepack::run_conv2d_context,"{'input_channel': 336, 'input_shape': 1, 'output_channel': 84, 'output_shape': 1, 'kernel_size': 1, 'stride': 1, 'padding': 0, 'groups': 1, 'input_size': 336, 'output_size': 84, 'flops': 28224, 'filter_size': 28224}",79.28,vulkan.conv2d_pw_2x2,,vulkan.conv2d_pw_2x2,102.16,vulkan.conv2d_pw_2x2,10.537502,metal.prepack_conv2d
regnety016,vulkan_prepack::run_conv2d_context,"{'input_channel': 84, 'input_shape': 1, 'output_channel': 336, 'output_shape': 1, 'kernel_size': 1, 'stride': 1, 'padding': 0, 'groups': 1, 'input_size': 84, 'output_size': 336, 'flops': 28224, 'filter_size': 28224}",28.04,vulkan.conv2d_pw_2x2,,vulkan.conv2d_pw_2x2,78.96,vulkan.conv2d_pw_2x2,7.770833,metal.prepack_conv2d
regnety016,vulkan_prepack::run_conv2d_context,"{'input_channel': 336, 'input_shape': 14, 'output_channel': 336, 'output_shape': 14, 'kernel_size': 1, 'stride': 1, 'padding': 0, 'groups': 1, 'input_size': 65856, 'output_size': 65856, 'flops': 22127616, 'filter_size': 112896}",305.68,vulkan.conv2d_pw_2x2,,vulkan.conv2d_pw_2x2,996.12,vulkan.conv2d_pw_2x2,153.177086,metal.prepack_conv2d
regnety016,vulkan_prepack::run_conv2d_context,"{'input_channel': 336, 'input_shape': 14, 'output_channel': 336, 'output_shape': 14, 'kernel_size': 1, 'stride': 1, 'padding': 0, 'groups': 1, 'input_size': 65856, 'output_size': 65856, 'flops': 22127616, 'filter_size': 112896}",306.64,vulkan.conv2d_pw_2x2,,vulkan.conv2d_pw_2x2,996.36,vulkan.conv2d_pw_2x2,153.297913,metal.prepack_conv2d
regnety016,vulkan_prepack::run_conv2d_context,"{'input_channel': 336, 'input_shape': 14, 'output_channel': 336, 'output_shape': 14, 'kernel_size': 3, 'stride': 1, 'padding': 1, 'groups': 14, 'input_size': 65856, 'output_size': 65856, 'flops': 14224896, 'filter_size': 72576}",375.96,vulkan.conv2d,,vulkan.conv2d,1113.88,vulkan.conv2d,166.04375,metal.prepack_conv2d
regnety016,vulkan_prepack::run_conv2d_context,"{'input_channel': 336, 'input_shape': 1, 'output_channel': 84, 'output_shape': 1, 'kernel_size': 1, 'stride': 1, 'padding': 0, 'groups': 1, 'input_size': 336, 'output_size': 84, 'flops': 28224, 'filter_size': 28224}",79.68,vulkan.conv2d_pw_2x2,,vulkan.conv2d_pw_2x2,101.72,vulkan.conv2d_pw_2x2,11.037505,metal.prepack_conv2d
regnety016,vulkan_prepack::run_conv2d_context,"{'input_channel': 84, 'input_shape': 1, 'output_channel': 336, 'output_shape': 1, 'kernel_size': 1, 'stride': 1, 'padding': 0, 'groups': 1, 'input_size': 84, 'output_size': 336, 'flops': 28224, 'filter_size': 28224}",28.0,vulkan.conv2d_pw_2x2,,vulkan.conv2d_pw_2x2,79.28,vulkan.conv2d_pw_2x2,7.725001,metal.prepack_conv2d
regnety016,vulkan_prepack::run_conv2d_context,"{'input_channel': 336, 'input_shape': 14, 'output_channel': 336, 'output_shape': 14, 'kernel_size': 1, 'stride': 1, 'padding': 0, 'groups': 1, 'input_size': 65856, 'output_size': 65856, 'flops': 22127616, 'filter_size': 112896}",305.6,vulkan.conv2d_pw_2x2,,vulkan.conv2d_pw_2x2,996.36,vulkan.conv2d_pw_2x2,158.787501,metal.prepack_conv2d
regnety016,vulkan_prepack::run_conv2d_context,"{'input_channel': 336, 'input_shape': 14, 'output_channel': 336, 'output_shape': 14, 'kernel_size': 1, 'stride': 1, 'padding': 0, 'groups': 1, 'input_size': 65856, 'output_size': 65856, 'flops': 22127616, 'filter_size': 112896}",305.56,vulkan.conv2d_pw_2x2,,vulkan.conv2d_pw_2x2,995.68,vulkan.conv2d_pw_2x2,167.318754,metal.prepack_conv2d
regnety016,vulkan_prepack::run_conv2d_context,"{'input_channel': 336, 'input_shape': 14, 'output_channel': 336, 'output_shape': 14, 'kernel_size': 3, 'stride': 1, 'padding': 1, 'groups': 14, 'input_size': 65856, 'output_size': 65856, 'flops': 14224896, 'filter_size': 72576}",375.36,vulkan.conv2d,,vulkan.conv2d,1116.28,vulkan.conv2d,163.050002,metal.prepack_conv2d
regnety016,vulkan_prepack::run_conv2d_context,"{'input_channel': 336, 'input_shape': 1, 'output_channel': 84, 'output_shape': 1, 'kernel_size': 1, 'stride': 1, 'padding': 0, 'groups': 1, 'input_size': 336, 'output_size': 84, 'flops': 28224, 'filter_size': 28224}",79.24,vulkan.conv2d_pw_2x2,,vulkan.conv2d_pw_2x2,101.36,vulkan.conv2d_pw_2x2,10.97708,metal.prepack_conv2d
regnety016,vulkan_prepack::run_conv2d_context,"{'input_channel': 84, 'input_shape': 1, 'output_channel': 336, 'output_shape': 1, 'kernel_size': 1, 'stride': 1, 'padding': 0, 'groups': 1, 'input_size': 84, 'output_size': 336, 'flops': 28224, 'filter_size': 28224}",28.12,vulkan.conv2d_pw_2x2,,vulkan.conv2d_pw_2x2,79.12,vulkan.conv2d_pw_2x2,7.73542,metal.prepack_conv2d
regnety016,vulkan_prepack::run_conv2d_context,"{'input_channel': 336, 'input_shape': 14, 'output_channel': 336, 'output_shape': 14, 'kernel_size': 1, 'stride': 1, 'padding': 0, 'groups': 1, 'input_size': 65856, 'output_size': 65856, 'flops': 22127616, 'filter_size': 112896}",305.92,vulkan.conv2d_pw_2x2,,vulkan.conv2d_pw_2x2,996.2,vulkan.conv2d_pw_2x2,177.88125,metal.prepack_conv2d
regnety016,vulkan_prepack::run_conv2d_context,"{'input_channel': 336, 'input_shape': 14, 'output_channel': 336, 'output_shape': 14, 'kernel_size': 1, 'stride': 1, 'padding': 0, 'groups': 1, 'input_size': 65856, 'output_size': 65856, 'flops': 22127616, 'filter_size': 112896}",305.6,vulkan.conv2d_pw_2x2,,vulkan.conv2d_pw_2x2,996.56,vulkan.conv2d_pw_2x2,165.927084,metal.prepack_conv2d
regnety016,vulkan_prepack::run_conv2d_context,"{'input_channel': 336, 'input_shape': 14, 'output_channel': 336, 'output_shape': 14, 'kernel_size': 3, 'stride': 1, 'padding': 1, 'groups': 14, 'input_size': 65856, 'output_size': 65856, 'flops': 14224896, 'filter_size': 72576}",375.6,vulkan.conv2d,,vulkan.conv2d,1116.32,vulkan.conv2d,164.118747,metal.prepack_conv2d
regnety016,vulkan_prepack::run_conv2d_context,"{'input_channel': 336, 'input_shape': 1, 'output_channel': 84, 'output_shape': 1, 'kernel_size': 1, 'stride': 1, 'padding': 0, 'groups': 1, 'input_size': 336, 'output_size': 84, 'flops': 28224, 'filter_size': 28224}",79.88,vulkan.conv2d_pw_2x2,,vulkan.conv2d_pw_2x2,103.56,vulkan.conv2d_pw_2x2,10.543753,metal.prepack_conv2d
regnety016,vulkan_prepack::run_conv2d_context,"{'input_channel': 84, 'input_shape': 1, 'output_channel': 336, 'output_shape': 1, 'kernel_size': 1, 'stride': 1, 'padding': 0, 'groups': 1, 'input_size': 84, 'output_size': 336, 'flops': 28224, 'filter_size': 28224}",28.16,vulkan.conv2d_pw_2x2,,vulkan.conv2d_pw_2x2,79.2,vulkan.conv2d_pw_2x2,7.743749,metal.prepack_conv2d
regnety016,vulkan_prepack::run_conv2d_context,"{'input_channel': 336, 'input_shape': 14, 'output_channel': 336, 'output_shape': 14, 'kernel_size': 1, 'stride': 1, 'padding': 0, 'groups': 1, 'input_size': 65856, 'output_size': 65856, 'flops': 22127616, 'filter_size': 112896}",305.08,vulkan.conv2d_pw_2x2,,vulkan.conv2d_pw_2x2,996.52,vulkan.conv2d_pw_2x2,157.510414,metal.prepack_conv2d
regnety016,vulkan_prepack::run_conv2d_context,"{'input_channel': 336, 'input_shape': 14, 'output_channel': 336, 'output_shape': 14, 'kernel_size': 1, 'stride': 1, 'padding': 0, 'groups': 1, 'input_size': 65856, 'output_size': 65856, 'flops': 22127616, 'filter_size': 112896}",305.6,vulkan.conv2d_pw_2x2,,vulkan.conv2d_pw_2x2,997.32,vulkan.conv2d_pw_2x2,153.520837,metal.prepack_conv2d
regnety016,vulkan_prepack::run_conv2d_context,"{'input_channel': 336, 'input_shape': 14, 'output_channel': 336, 'output_shape': 14, 'kernel_size': 3, 'stride': 1, 'padding': 1, 'groups': 14, 'input_size': 65856, 'output_size': 65856, 'flops': 14224896, 'filter_size': 72576}",375.04,vulkan.conv2d,,vulkan.conv2d,1116.4,vulkan.conv2d,164.554169,metal.prepack_conv2d
regnety016,vulkan_prepack::run_conv2d_context,"{'input_channel': 336, 'input_shape': 1, 'output_channel': 84, 'output_shape': 1, 'kernel_size': 1, 'stride': 1, 'padding': 0, 'groups': 1, 'input_size': 336, 'output_size': 84, 'flops': 28224, 'filter_size': 28224}",79.28,vulkan.conv2d_pw_2x2,,vulkan.conv2d_pw_2x2,102.24,vulkan.conv2d_pw_2x2,10.822917,metal.prepack_conv2d
regnety016,vulkan_prepack::run_conv2d_context,"{'input_channel': 84, 'input_shape': 1, 'output_channel': 336, 'output_shape': 1, 'kernel_size': 1, 'stride': 1, 'padding': 0, 'groups': 1, 'input_size': 84, 'output_size': 336, 'flops': 28224, 'filter_size': 28224}",28.2,vulkan.conv2d_pw_2x2,,vulkan.conv2d_pw_2x2,79.52,vulkan.conv2d_pw_2x2,7.568748,metal.prepack_conv2d
regnety016,vulkan_prepack::run_conv2d_context,"{'input_channel': 336, 'input_shape': 14, 'output_channel': 336, 'output_shape': 14, 'kernel_size': 1, 'stride': 1, 'padding': 0, 'groups': 1, 'input_size': 65856, 'output_size': 65856, 'flops': 22127616, 'filter_size': 112896}",305.48,vulkan.conv2d_pw_2x2,,vulkan.conv2d_pw_2x2,997.24,vulkan.conv2d_pw_2x2,153.143751,metal.prepack_conv2d
regnety016,vulkan_prepack::run_conv2d_context,"{'input_channel': 336, 'input_shape': 14, 'output_channel': 336, 'output_shape': 14, 'kernel_size': 1, 'stride': 1, 'padding': 0, 'groups': 1, 'input_size': 65856, 'output_size': 65856, 'flops': 22127616, 'filter_size': 112896}",305.16,vulkan.conv2d_pw_2x2,,vulkan.conv2d_pw_2x2,998.56,vulkan.conv2d_pw_2x2,153.443747,metal.prepack_conv2d
regnety016,vulkan_prepack::run_conv2d_context,"{'input_channel': 336, 'input_shape': 14, 'output_channel': 336, 'output_shape': 14, 'kernel_size': 3, 'stride': 1, 'padding': 1, 'groups': 14, 'input_size': 65856, 'output_size': 65856, 'flops': 14224896, 'filter_size': 72576}",375.52,vulkan.conv2d,,vulkan.conv2d,1117.52,vulkan.conv2d,165.947917,metal.prepack_conv2d
regnety016,vulkan_prepack::run_conv2d_context,"{'input_channel': 336, 'input_shape': 1, 'output_channel': 84, 'output_shape': 1, 'kernel_size': 1, 'stride': 1, 'padding': 0, 'groups': 1, 'input_size': 336, 'output_size': 84, 'flops': 28224, 'filter_size': 28224}",79.88,vulkan.conv2d_pw_2x2,,vulkan.conv2d_pw_2x2,102.96,vulkan.conv2d_pw_2x2,10.772917,metal.prepack_conv2d
regnety016,vulkan_prepack::run_conv2d_context,"{'input_channel': 84, 'input_shape': 1, 'output_channel': 336, 'output_shape': 1, 'kernel_size': 1, 'stride': 1, 'padding': 0, 'groups': 1, 'input_size': 84, 'output_size': 336, 'flops': 28224, 'filter_size': 28224}",28.12,vulkan.conv2d_pw_2x2,,vulkan.conv2d_pw_2x2,79.64,vulkan.conv2d_pw_2x2,7.770833,metal.prepack_conv2d
regnety016,vulkan_prepack::run_conv2d_context,"{'input_channel': 336, 'input_shape': 14, 'output_channel': 336, 'output_shape': 14, 'kernel_size': 1, 'stride': 1, 'padding': 0, 'groups': 1, 'input_size': 65856, 'output_size': 65856, 'flops': 22127616, 'filter_size': 112896}",305.6,vulkan.conv2d_pw_2x2,,vulkan.conv2d_pw_2x2,997.36,vulkan.conv2d_pw_2x2,153.2875,metal.prepack_conv2d
regnety016,vulkan_prepack::run_conv2d_context,"{'input_channel': 336, 'input_shape': 14, 'output_channel': 336, 'output_shape': 14, 'kernel_size': 1, 'stride': 1, 'padding': 0, 'groups': 1, 'input_size': 65856, 'output_size': 65856, 'flops': 22127616, 'filter_size': 112896}",305.76,vulkan.conv2d_pw_2x2,,vulkan.conv2d_pw_2x2,996.0,vulkan.conv2d_pw_2x2,157.983333,metal.prepack_conv2d
regnety016,vulkan_prepack::run_conv2d_context,"{'input_channel': 336, 'input_shape': 14, 'output_channel': 336, 'output_shape': 14, 'kernel_size': 3, 'stride': 1, 'padding': 1, 'groups': 14, 'input_size': 65856, 'output_size': 65856, 'flops': 14224896, 'filter_size': 72576}",375.6,vulkan.conv2d,,vulkan.conv2d,1120.32,vulkan.conv2d,165.218749,metal.prepack_conv2d
regnety016,vulkan_prepack::run_conv2d_context,"{'input_channel': 336, 'input_shape': 1, 'output_channel': 84, 'output_shape': 1, 'kernel_size': 1, 'stride': 1, 'padding': 0, 'groups': 1, 'input_size': 336, 'output_size': 84, 'flops': 28224, 'filter_size': 28224}",79.48,vulkan.conv2d_pw_2x2,,vulkan.conv2d_pw_2x2,102.2,vulkan.conv2d_pw_2x2,11.045835,metal.prepack_conv2d
regnety016,vulkan_prepack::run_conv2d_context,"{'input_channel': 84, 'input_shape': 1, 'output_channel': 336, 'output_shape': 1, 'kernel_size': 1, 'stride': 1, 'padding': 0, 'groups': 1, 'input_size': 84, 'output_size': 336, 'flops': 28224, 'filter_size': 28224}",28.44,vulkan.conv2d_pw_2x2,,vulkan.conv2d_pw_2x2,80.64,vulkan.conv2d_pw_2x2,7.764582,metal.prepack_conv2d
regnety016,vulkan_prepack::run_conv2d_context,"{'input_channel': 336, 'input_shape': 14, 'output_channel': 336, 'output_shape': 14, 'kernel_size': 1, 'stride': 1, 'padding': 0, 'groups': 1, 'input_size': 65856, 'output_size': 65856, 'flops': 22127616, 'filter_size': 112896}",305.64,vulkan.conv2d_pw_2x2,,vulkan.conv2d_pw_2x2,996.68,vulkan.conv2d_pw_2x2,153.391669,metal.prepack_conv2d
regnety016,vulkan_prepack::run_conv2d_context,"{'input_channel': 336, 'input_shape': 14, 'output_channel': 336, 'output_shape': 14, 'kernel_size': 1, 'stride': 1, 'padding': 0, 'groups': 1, 'input_size': 65856, 'output_size': 65856, 'flops': 22127616, 'filter_size': 112896}",306.12,vulkan.conv2d_pw_2x2,,vulkan.conv2d_pw_2x2,996.88,vulkan.conv2d_pw_2x2,153.48125,metal.prepack_conv2d
regnety016,vulkan_prepack::run_conv2d_context,"{'input_channel': 336, 'input_shape': 14, 'output_channel': 336, 'output_shape': 14, 'kernel_size': 3, 'stride': 1, 'padding': 1, 'groups': 14, 'input_size': 65856, 'output_size': 65856, 'flops': 14224896, 'filter_size': 72576}",375.6,vulkan.conv2d,,vulkan.conv2d,1118.92,vulkan.conv2d,164.333335,metal.prepack_conv2d
regnety016,vulkan_prepack::run_conv2d_context,"{'input_channel': 336, 'input_shape': 1, 'output_channel': 84, 'output_shape': 1, 'kernel_size': 1, 'stride': 1, 'padding': 0, 'groups': 1, 'input_size': 336, 'output_size': 84, 'flops': 28224, 'filter_size': 28224}",79.68,vulkan.conv2d_pw_2x2,,vulkan.conv2d_pw_2x2,102.2,vulkan.conv2d_pw_2x2,10.802079,metal.prepack_conv2d
regnety016,vulkan_prepack::run_conv2d_context,"{'input_channel': 84, 'input_shape': 1, 'output_channel': 336, 'output_shape': 1, 'kernel_size': 1, 'stride': 1, 'padding': 0, 'groups': 1, 'input_size': 84, 'output_size': 336, 'flops': 28224, 'filter_size': 28224}",28.12,vulkan.conv2d_pw_2x2,,vulkan.conv2d_pw_2x2,79.6,vulkan.conv2d_pw_2x2,7.374998,metal.prepack_conv2d
